protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|C1GXF8,PARBA,RBP+16,C1GXF8,1,26,4,18,24,13,28,10,30,18,23,13,9,19,14,19,28,21,24,4,15
tr|C1H8Q9,PARBA,RBP+16,C1H8Q9,1,29,6,31,26,18,46,10,26,27,42,13,29,35,16,28,30,31,41,12,18
tr|C1H425,PARBA,RBP+16,C1H425,1,75,7,70,65,34,58,14,47,47,67,24,35,41,21,53,46,35,68,2,11
tr|C1H998,PARBA,RBP+16,C1H998,1,9,2,17,22,4,6,2,18,11,12,4,11,9,5,8,8,7,8,3,2
tr|C1HBB7,PARBA,RBP+16,C1HBB7,1,13,4,13,17,9,16,3,12,16,18,2,4,10,5,14,14,5,13,3,6
tr|C1GY09,PARBA,RBP+16,C1GY09,1,35,4,29,17,24,31,8,12,25,23,6,10,20,5,26,32,30,17,8,12
tr|C1GXC8,PARBA,RBP+16,C1GXC8,1,25,0,26,15,15,29,7,8,17,23,9,12,22,6,21,16,21,19,7,11
tr|C1H800,PARBA,RBP+16,C1H800,1,38,5,14,17,25,55,3,12,12,14,21,18,40,21,18,35,19,17,5,13
tr|C1H070,PARBA,RBP+16,C1H070,1,12,2,10,7,8,23,8,8,6,9,3,12,6,4,7,12,13,13,0,3
tr|C1GSF9,PARBA,RBP+16,C1GSF9,1,34,9,28,29,29,32,18,16,24,29,12,26,34,29,28,29,33,32,10,20
tr|C1H3A6,PARBA,RBP+16,C1H3A6,1,51,7,25,28,24,46,10,41,27,33,8,27,19,20,19,23,27,37,7,17
tr|C1GZG6,PARBA,RBP+16,C1GZG6,1,45,4,26,27,18,33,6,40,26,38,6,18,28,23,20,29,29,38,5,12
tr|C1GPN3,PARBA,RBP+16,C1GPN3,1,25,0,20,24,23,55,8,13,34,25,9,8,26,10,18,20,24,18,1,6
tr|C1H7S0,PARBA,RBP+16,C1H7S0,1,80,4,41,60,17,36,8,30,56,41,15,23,31,28,28,23,20,19,4,14
tr|C1H4I6,PARBA,RBP+16,C1H4I6,1,45,2,52,85,32,32,10,48,80,61,14,25,18,22,22,49,46,41,5,17
tr|C1HA46,PARBA,RBP+16,C1HA46,1,54,3,39,47,27,42,2,39,45,48,11,32,22,26,31,45,44,47,1,10
tr|C1HBW9,PARBA,RBP+16,C1HBW9,1,36,3,40,61,14,35,12,27,48,44,7,15,23,26,15,38,17,35,2,9
tr|C1GQS6,PARBA,RBP+16,C1GQS6,1,12,0,11,16,12,17,5,14,15,14,5,7,15,8,18,36,18,12,1,6
tr|C1H213,PARBA,RBP+16,C1H213,1,54,3,19,30,15,31,3,18,10,29,7,14,31,36,16,19,24,11,1,4
tr|C1H9K3,PARBA,RBP+16,C1H9K3,1,72,3,34,48,18,33,14,34,37,46,5,20,29,15,25,47,41,46,1,10
tr|C1GT82,PARBA,RBP+16,C1GT82,1,65,6,34,29,7,33,8,46,38,54,17,23,15,16,28,39,27,44,1,5
tr|C1H5V8,PARBA,RBP+16,C1H5V8,1,64,4,34,40,13,39,7,40,39,54,11,19,11,20,30,31,30,40,1,4
tr|C1HBP3,PARBA,RBP+16,C1HBP3,1,54,9,46,39,16,35,10,37,42,61,16,24,18,19,28,30,26,50,2,6
tr|C1H8S4,PARBA,RBP+16,C1H8S4,1,44,9,35,40,8,36,8,46,37,46,18,24,20,19,32,32,27,47,4,8
tr|C1GPK5,PARBA,RBP+16,C1GPK5,1,53,9,48,49,30,62,25,49,43,80,21,47,57,43,62,104,42,39,8,21
tr|C1GRF2,PARBA,RBP+16,C1GRF2,1,54,4,18,27,4,53,12,30,18,28,7,14,45,34,23,43,32,34,1,14
tr|C1HDS5,PARBA,RBP+16,C1HDS5,1,20,0,2,10,2,9,2,7,23,6,2,4,7,2,6,15,11,8,0,5
tr|C1HDS4,PARBA,RBP+16,C1HDS4,1,15,0,2,6,1,15,4,6,12,18,1,8,7,5,9,11,5,7,0,3
tr|C1GUK6,PARBA,RBP+16,C1GUK6,1,17,1,16,21,7,11,5,17,17,34,6,16,13,4,22,18,20,13,1,4
tr|C1GQC8,PARBA,RBP+16,C1GQC8,1,15,1,5,5,12,47,2,3,5,12,5,2,42,8,14,10,17,14,0,2
tr|C1H381,PARBA,RBP+16,C1H381,1,34,1,13,11,3,20,3,12,21,14,4,9,21,5,22,22,11,15,0,3
tr|C1H9Q6,PARBA,RBP+16,C1H9Q6,1,11,2,9,17,2,14,1,3,15,9,2,12,7,8,8,17,5,10,1,5
tr|C1GT53,PARBA,RBP+16,C1GT53,1,46,2,49,44,19,52,7,26,31,39,10,32,24,21,45,42,34,43,8,20
tr|C1HA56,PARBA,RBP+16,C1HA56,1,68,9,69,79,42,67,17,58,60,91,25,23,54,35,54,57,60,83,9,29
tr|C1GTT4,PARBA,RBP+16,C1GTT4,1,25,4,29,21,17,19,12,26,24,26,12,12,13,6,15,19,25,25,5,16
tr|C1H8K8,PARBA,RBP+16,C1H8K8,1,15,1,4,7,4,7,2,7,14,13,1,1,5,9,17,11,8,7,0,3
tr|C1GU60,PARBA,RBP+16,C1GU60,1,26,3,35,44,7,20,5,11,10,26,4,11,19,11,10,19,9,19,2,8
tr|C1H232,PARBA,RBP+16,C1H232,1,13,2,12,21,11,26,6,6,16,29,5,11,21,12,12,14,15,16,3,11
tr|C1GZJ7,PARBA,RBP+16,C1GZJ7,1,46,4,25,30,10,29,7,16,38,38,6,14,32,15,16,29,32,44,4,7
tr|C1GYJ8,PARBA,RBP+16,C1GYJ8,1,40,6,30,30,10,34,6,30,21,47,4,21,22,14,16,31,32,23,6,10
tr|C1GWC5,PARBA,RBP+16,C1GWC5,1,36,5,23,33,15,28,4,31,37,33,3,14,19,10,22,15,21,31,5,9
tr|C1H1K7,PARBA,RBP+16,C1H1K7,1,22,3,13,14,12,16,4,12,19,15,4,9,11,7,8,4,13,19,3,7
tr|C1HB16,PARBA,RBP+16,C1HB16,1,12,1,25,19,7,10,4,3,5,9,3,3,12,0,44,16,9,5,2,5
tr|C1HD61,PARBA,RBP+16,C1HD61,1,34,10,31,50,16,23,10,24,50,46,7,23,17,23,22,28,24,25,4,21
tr|C1GWM6,PARBA,RBP+16,C1GWM6,1,35,3,26,37,13,40,12,27,23,33,15,13,17,13,34,22,30,39,2,7
tr|C1HE97,PARBA,RBP+16,C1HE97,1,2,1,5,4,2,6,0,4,5,5,2,1,2,1,10,5,5,9,0,0
tr|C1GU76,PARBA,RBP+16,C1GU76,1,58,6,50,53,29,42,14,49,56,59,10,29,28,22,40,40,41,46,14,23
tr|C1H152,PARBA,RBP+16,C1H152,1,11,0,13,15,6,13,3,9,16,16,3,10,7,6,7,11,7,13,0,2
tr|C1GNZ9,PARBA,RBP+16,C1GNZ9,1,90,4,40,57,28,112,10,25,58,45,26,46,49,45,35,42,36,52,1,21
tr|C1H2B3,PARBA,RBP+16,C1H2B3,1,80,9,60,89,42,66,21,60,101,77,24,43,56,36,44,55,67,63,26,32
tr|C1GPZ9,PARBA,RBP+16,C1GPZ9,1,61,9,52,59,33,62,18,50,57,74,17,27,45,30,48,43,50,78,7,23
tr|C1GND5,PARBA,RBP+16,C1GND5,1,97,12,55,97,30,60,21,70,86,96,23,42,53,39,50,72,56,80,12,21
sp|C1GUB6,PARBA,RBP+16,RSSA,1,42,3,16,21,9,19,4,21,11,17,4,13,21,7,14,15,19,24,9,6
tr|C1GTE0,PARBA,RBP+16,C1GTE0,1,27,3,9,24,10,25,4,14,16,21,5,4,10,20,21,17,9,25,0,6
tr|C1H8U1,PARBA,RBP+16,C1H8U1,1,24,0,8,15,9,12,7,14,18,26,2,4,18,14,26,26,14,14,0,3
tr|C1H260,PARBA,RBP+16,C1H260,1,10,0,8,11,6,11,5,12,17,12,5,4,8,4,15,9,2,9,0,5
tr|C1H4T8,PARBA,RBP+16,C1H4T8,1,9,0,8,12,2,14,4,10,11,9,1,3,5,7,15,10,7,13,2,4
tr|C1GWU8,PARBA,RBP+16,C1GWU8,1,7,1,4,10,2,5,3,12,14,8,3,3,6,3,8,7,10,8,1,1
tr|C1GQK6,PARBA,RBP+16,C1GQK6,1,38,0,11,30,11,23,4,19,18,26,8,15,13,9,12,20,22,24,1,9
tr|C1GY65,PARBA,RBP+16,C1GY65,1,15,0,8,14,9,13,4,8,31,19,2,3,12,8,13,15,12,12,2,4
tr|C1GT86,PARBA,RBP+16,C1GT86,1,25,2,12,11,5,8,3,7,15,18,5,8,22,8,14,24,16,8,2,6
tr|C1GTD2,PARBA,RBP+16,C1GTD2,1,73,8,72,80,50,86,28,56,71,87,17,48,40,39,60,59,50,83,11,33
tr|C1GQ94,PARBA,RBP+16,C1GQ94,1,30,5,28,27,16,24,6,31,19,30,19,10,11,26,25,21,25,34,2,9
tr|C1GS35,PARBA,RBP+16,C1GS35,1,27,4,22,23,15,25,5,10,26,13,7,9,12,7,25,16,17,18,3,4
tr|C1GQH7,PARBA,RBP+16,C1GQH7,1,41,0,36,28,5,10,2,11,30,20,3,5,12,11,18,21,15,12,3,2
tr|C1GYK7,PARBA,RBP+16,C1GYK7,1,32,3,13,12,9,11,0,9,13,20,3,10,9,10,15,16,11,13,2,6
tr|C1H1X7,PARBA,RBP+16,C1H1X7,1,46,0,15,34,7,39,6,13,22,18,4,12,19,4,28,23,17,20,0,6
tr|C1GQQ2,PARBA,RBP+16,C1GQQ2,1,10,4,6,13,8,7,4,4,6,19,2,4,6,3,5,6,7,9,1,1
tr|C1H6X4,PARBA,RBP+16,C1H6X4,1,25,3,19,27,7,26,12,19,13,32,3,10,13,7,21,23,17,28,5,10
tr|C1GVE0,PARBA,RBP+16,C1GVE0,1,19,3,10,12,8,12,3,16,14,27,5,9,17,5,16,23,18,25,0,5
tr|C1GPQ8,PARBA,RBP+16,C1GPQ8,1,28,6,10,26,9,13,5,12,22,23,5,6,7,8,9,16,12,18,1,8
tr|C1GRY5,PARBA,RBP+16,C1GRY5,1,68,2,32,37,23,105,12,23,36,51,9,40,58,33,46,65,45,49,6,14
tr|C1HB48,PARBA,RBP+16,C1HB48,1,62,0,27,35,11,44,8,10,27,27,6,25,27,22,30,49,26,33,4,11
tr|C1GTR9,PARBA,RBP+16,C1GTR9,1,16,2,12,10,9,15,4,12,6,27,5,13,20,16,19,19,19,15,7,11
tr|C1H067,PARBA,RBP+16,C1H067,1,86,4,56,73,30,57,12,35,68,83,12,28,40,38,60,60,46,64,9,22
tr|C1GUW1,PARBA,RBP+16,C1GUW1,1,13,0,11,7,6,5,3,2,7,4,3,2,10,7,11,23,11,4,1,0
tr|C1GTL8,PARBA,RBP+16,C1GTL8,1,10,0,5,9,2,13,1,3,19,7,1,4,4,7,7,3,4,1,1,0
tr|C1GNE4,PARBA,RBP+16,C1GNE4,1,18,9,13,14,12,9,10,15,29,27,5,10,10,20,25,17,15,16,0,4
tr|C1GTS5,PARBA,RBP+16,C1GTS5,1,18,3,13,15,10,13,9,15,12,13,2,10,13,9,20,25,9,21,1,6
tr|C1H013,PARBA,RBP+16,C1H013,1,4,1,3,5,1,5,2,5,7,5,2,3,0,1,4,5,5,5,0,3
TrEMBL|C1H0L5,obsolete,RBP+16,NA,1,7,3,8,6,3,4,0,6,5,4,2,3,6,4,5,4,2,4,3,1
TrEMBL|C1GXZ6,obsolete,RBP+16,NA,1,66,5,40,44,33,44,11,35,50,58,14,22,23,24,29,45,39,43,13,19
TrEMBL|C1GED0,obsolete,RBP+16,NA,1,5,0,21,19,10,16,7,10,25,23,6,10,12,11,7,11,13,18,3,6
TrEMBL|C1GNQ5,obsolete,RBP+16,NA,1,46,7,34,45,17,31,12,33,46,55,14,28,34,17,25,34,33,40,7,26
TrEMBL|C1H062,obsolete,RBP+16,NA,1,29,7,32,27,20,37,16,23,19,37,13,12,39,17,30,43,21,29,11,15
TrEMBL|C1HAN0,obsolete,RBP+16,NA,1,4,4,1,4,5,1,2,3,4,10,1,2,5,5,3,18,4,4,0,4
TrEMBL|C1GXM7,obsolete,RBP+16,NA,1,22,4,7,12,5,19,8,8,8,17,7,12,9,10,20,15,9,9,6,1
TrEMBL|C1HDG8,obsolete,RBP+16,NA,1,4,0,3,2,7,6,3,2,4,6,2,6,6,6,7,15,4,3,0,1
TrEMBL|C1H2P7,obsolete,RBP+16,NA,1,9,11,13,8,9,17,6,11,10,30,3,5,12,9,11,27,18,13,6,4
TrEMBL|C1H179,obsolete,RBP+16,NA,1,7,4,10,15,11,12,4,7,4,20,2,11,13,8,9,12,10,16,1,4
TrEMBL|C1GR44,obsolete,RBP+16,NA,1,15,5,10,13,12,24,5,15,15,15,3,9,21,13,12,17,11,13,2,5
TrEMBL|C1H7Z4,obsolete,RBP+16,NA,1,42,6,24,43,24,37,10,33,43,41,8,23,28,18,22,37,23,41,3,9
TrEMBL|C1GNZ3,obsolete,RBP+16,NA,1,12,7,9,9,8,12,6,15,22,16,2,12,15,9,19,14,17,7,2,5
TrEMBL|C1GU29,obsolete,RBP+16,NA,1,36,7,22,30,17,41,10,34,49,22,9,20,25,10,17,21,34,42,5,9
TrEMBL|C1H497,obsolete,RBP+16,NA,1,12,1,9,12,2,13,2,16,19,13,2,3,12,5,9,13,8,13,1,0
TrEMBL|C1H541,obsolete,RBP+16,NA,1,2,1,6,7,5,7,1,6,15,8,2,4,1,6,3,2,6,7,0,0
TrEMBL|C1GPC3,obsolete,RBP+16,NA,1,16,3,6,12,8,15,10,9,11,25,4,14,11,4,13,17,18,11,2,4
TrEMBL|C1GZY2,obsolete,RBP+16,NA,1,5,1,9,4,1,5,2,3,4,7,3,3,3,1,5,10,3,5,1,2
TrEMBL|C1HC00,obsolete,RBP+16,NA,1,4,1,3,0,5,4,3,5,2,9,1,5,5,9,4,7,1,4,2,1
TrEMBL|C1H5C9,obsolete,RBP+16,NA,1,9,2,6,4,5,2,2,2,4,8,1,3,7,6,8,12,6,8,0,5
TrEMBL|C1HB63,obsolete,RBP+16,NA,1,3,2,13,4,5,15,4,3,3,8,2,7,8,7,9,9,8,5,1,4
TrEMBL|C1HCA3,obsolete,RBP+16,NA,1,7,1,6,10,5,3,0,5,3,5,4,7,3,4,1,9,7,8,0,2
