protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|P48854,HALSA,NA,RS10,1,6,1,11,9,0,6,2,7,5,8,3,3,7,5,8,3,5,11,2,0
sp|Q9HM89,HALSA,NA,EF1A,1,32,3,40,34,16,37,14,22,15,19,10,17,26,17,14,22,26,48,1,8
sp|Q9HM85,HALSA,NA,EF2,1,50,1,64,85,12,60,19,57,19,49,29,22,30,31,47,36,43,63,4,7
sp|P0CX00,HALSA,NA,RS12,1,12,2,7,10,2,18,1,9,15,8,2,6,5,6,13,7,3,12,1,3
sp|P0DME1,HALSA,NA,CSG,1,61,0,114,70,18,83,2,42,16,49,9,56,20,27,20,79,90,71,2,23
sp|P24372,HALSA,NA,GVPH1,1,9,0,30,16,0,15,4,7,0,16,2,4,4,8,16,17,13,18,0,3
tr|O54610,HALSA,NA,O54610,1,49,0,15,23,30,42,6,21,12,60,16,9,22,11,22,32,32,46,17,17
tr|Q9HHS4,HALSA,NA,Q9HHS4,1,12,0,14,10,8,2,3,4,0,8,1,1,6,7,6,4,4,9,0,2
tr|Q9HHR2,HALSA,NA,Q9HHR2,1,45,2,30,40,9,35,13,19,6,28,8,7,10,6,13,25,25,36,2,6
sp|O73955,HALSA,NA,KATG,1,60,0,81,76,27,64,7,20,26,63,17,26,40,22,33,35,42,37,24,20
sp|Q9HHN4,HALSA,NA,PYRB,1,27,0,36,24,10,19,11,15,8,34,8,7,13,11,18,17,20,23,0,9
sp|Q48296,HALSA,NA,OTCC,1,26,3,28,31,14,19,9,11,7,21,19,11,10,15,12,17,14,25,0,3
sp|Q48295,HALSA,NA,ARCC,1,30,1,28,37,9,33,4,14,10,23,3,5,16,13,10,13,23,29,0,6
tr|F2Z681,HALSA,NA,F2Z681,1,34,2,55,45,18,29,20,19,14,39,14,18,26,19,24,25,26,41,5,13
tr|A0A510N9X4,HALSA,NA,A0A510N9X4,1,10,0,12,17,2,10,1,4,2,7,3,6,6,4,10,7,8,6,1,3
tr|A0A510NA34,HALSA,NA,A0A510NA34,1,48,3,29,32,8,34,9,23,8,28,6,8,11,14,20,17,26,27,2,7
tr|O52007,HALSA,NA,O52007,1,9,0,10,15,4,9,2,9,7,10,3,2,2,4,11,9,11,12,0,4
