protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|P35700,MOUSE,CGH+17,PRDX1,1,12,4,16,7,15,16,3,18,19,11,3,7,13,8,6,13,8,12,2,6
sp|Q61171,MOUSE,CGH+17,PRDX2,1,15,3,16,10,12,17,4,11,13,17,1,8,10,6,7,12,10,17,2,7
sp|P04925,MOUSE,CGH+17,PRIO,1,10,3,7,7,7,41,9,7,11,13,9,14,17,16,11,15,16,17,10,14
sp|P62962,MOUSE,CGH+17,PROF1,1,11,3,8,4,5,16,2,5,9,12,6,4,4,4,5,11,12,13,2,4
sp|P11680,MOUSE,CGH+17,PROP,1,29,44,12,26,5,49,11,7,20,30,7,12,49,30,26,40,22,20,20,5
sp|Q99KP6,MOUSE,CGH+17,PRP19,1,39,8,27,28,16,29,18,31,30,50,6,14,26,25,17,45,41,37,6,11
sp|P62192,MOUSE,CGH+17,PRS4,1,21,3,34,40,9,34,9,28,45,45,13,10,25,15,22,21,26,29,0,11
sp|P54775,MOUSE,CGH+17,PRS6B,1,30,2,30,39,15,21,7,32,29,41,12,13,21,22,24,20,17,30,0,13
sp|P46471,MOUSE,CGH+17,PRS7,1,33,7,34,34,16,28,4,31,32,37,12,13,25,18,31,15,25,27,1,10
sp|P62196,MOUSE,CGH+17,PRS8,1,25,3,22,38,9,29,8,27,33,45,17,16,17,16,27,20,13,33,1,7
sp|P49722,MOUSE,CGH+17,PSA2,1,23,2,7,18,8,20,4,12,13,20,5,7,10,11,12,14,13,19,2,14
sp|Q9R1P0,MOUSE,CGH+17,PSA4,1,23,5,11,26,6,17,4,14,25,27,6,9,5,13,13,15,13,15,2,12
sp|Q9QUM9,MOUSE,CGH+17,PSA6,1,20,8,13,18,10,16,3,17,19,14,6,4,8,11,11,16,19,21,2,10
sp|Q9Z2U0,MOUSE,CGH+17,PSA7,1,22,3,16,21,7,15,3,17,23,17,3,8,7,10,17,12,14,23,1,9
sp|Q9R1P3,MOUSE,CGH+17,PSB2,1,20,3,13,12,8,10,5,11,11,25,6,9,8,6,13,9,8,11,0,13
sp|Q60692,MOUSE,CGH+17,PSB6,1,29,4,12,13,8,25,4,14,4,16,9,5,12,10,13,16,17,16,2,9
sp|Q8BG32,MOUSE,CGH+17,PSD11,1,47,5,25,35,11,13,7,25,35,61,8,9,10,21,21,32,19,21,2,15
sp|Q9D8W5,MOUSE,CGH+17,PSD12,1,25,7,25,44,9,12,6,29,42,53,17,18,8,23,26,30,28,33,5,16
sp|Q3TXS7,MOUSE,CGH+17,PSMD1,1,82,18,54,79,31,57,21,56,70,99,29,45,42,39,31,55,47,64,5,29
sp|Q8VDM4,MOUSE,CGH+17,PSMD2,1,78,14,53,78,26,65,21,33,51,118,33,37,34,30,41,60,40,65,5,26
sp|P06800,MOUSE,CGH+17,PTPRC,1,74,30,74,95,42,69,27,59,86,94,21,77,84,53,57,102,97,88,12,52
sp|P48759,MOUSE,CGH+17,PTX3,1,34,10,17,32,9,35,9,14,11,44,10,11,15,13,25,30,17,28,11,6
sp|Q3UQ28,MOUSE,CGH+17,PXDN,1,99,46,73,82,56,91,47,73,46,146,28,75,88,75,102,100,97,95,16,40
sp|Q9DB77,MOUSE,CGH+17,QCR2,1,59,1,14,23,18,38,10,20,27,47,9,24,14,19,18,45,20,32,1,14
sp|P35279,MOUSE,CGH+17,RAB6A,1,11,2,16,14,10,14,0,13,13,15,7,8,5,11,15,15,15,16,2,6
sp|P62827,MOUSE,CGH+17,RAN,1,17,3,15,12,11,14,6,10,18,18,4,10,12,9,9,4,11,22,3,8
sp|P19253,MOUSE,CGH+17,RL13A,1,16,2,3,10,6,14,5,7,28,24,5,7,9,6,22,3,8,19,2,7
sp|Q9CR57,MOUSE,CGH+17,RL14,1,49,2,8,4,7,11,2,10,38,6,6,3,13,11,16,3,8,14,3,3
sp|P27659,MOUSE,CGH+17,RL3,1,22,5,18,20,17,33,16,21,56,26,10,10,14,14,30,18,24,33,5,11
sp|Q9D8E6,MOUSE,CGH+17,RL4,1,43,5,8,20,7,28,9,21,56,33,11,22,24,10,41,19,21,26,6,9
sp|P47911,MOUSE,CGH+17,RL6,1,22,1,11,11,7,18,9,12,50,24,4,4,19,11,25,16,18,24,0,10
sp|E9Q555,MOUSE,CGH+17,RN213,1,306,128,276,364,220,248,144,241,315,617,114,180,240,286,277,407,248,338,63,140
sp|C0HKG5,MOUSE,CGH+17,RNT2A,1,15,10,15,16,7,17,10,13,17,26,6,8,15,15,8,18,11,12,12,8
sp|P62754,MOUSE,CGH+17,RS6,1,16,3,9,17,4,15,3,10,36,23,4,7,10,10,32,15,12,17,1,5
sp|Q6ZWN5,MOUSE,CGH+17,RS9,1,10,1,11,13,7,16,4,11,19,23,2,4,7,7,27,7,5,14,2,4
sp|P14206,MOUSE,CGH+17,RSSA,1,38,2,14,26,10,15,4,15,11,21,7,9,20,15,15,14,23,19,10,7
sp|P07091,MOUSE,CGH+17,S10A4,1,5,4,7,12,8,4,1,2,11,10,4,5,4,2,5,6,4,5,0,2
sp|P14069,MOUSE,CGH+17,S10A6,1,9,1,7,8,3,5,2,6,10,14,2,3,1,5,2,3,2,3,0,3
sp|Q61207,MOUSE,CGH+17,SAP,1,42,33,27,41,13,22,12,21,38,60,16,25,40,33,9,34,22,51,5,13
sp|O08992,MOUSE,CGH+17,SDCB1,1,26,4,17,13,9,22,7,27,18,24,11,12,15,15,11,25,14,22,1,6
sp|P42208,MOUSE,CGH+17,SEPT2,1,16,4,21,35,15,23,12,26,26,32,12,15,14,19,24,17,16,24,1,9
sp|P19324,MOUSE,CGH+17,SERPH,1,37,2,23,28,15,25,14,10,35,56,14,12,14,12,21,34,23,27,5,10
sp|Q9JJU8,MOUSE,CGH+17,SH3L1,1,14,2,5,12,6,6,0,6,7,5,2,8,7,7,6,7,3,5,1,5
sp|P62320,MOUSE,CGH+17,SMD3,1,10,2,3,7,2,15,2,10,10,8,7,8,3,6,12,5,5,8,0,3
sp|Q62230,MOUSE,CGH+17,SN,1,143,40,68,77,42,114,54,38,33,217,14,68,109,80,90,175,129,138,22,44
sp|P08228,MOUSE,CGH+17,SODC,1,10,3,8,10,3,26,10,8,9,7,3,6,5,8,4,10,9,14,0,1
sp|O09164,MOUSE,CGH+17,SODE,1,22,6,13,17,9,25,10,7,8,25,5,9,14,11,19,18,10,17,3,3
sp|P29621,MOUSE,CGH+17,SPA3C,1,28,3,21,25,24,23,8,27,31,52,9,16,17,19,16,27,34,24,3,10
sp|P07759,MOUSE,CGH+17,SPA3K,1,33,3,22,34,24,20,8,27,29,47,15,18,17,22,11,26,27,24,2,9
sp|Q91WP6,MOUSE,CGH+17,SPA3N,1,37,3,25,26,24,19,5,24,31,49,13,13,20,22,14,25,29,26,2,11
sp|Q60854,MOUSE,CGH+17,SPB6,1,25,6,17,34,28,24,8,13,32,37,18,18,11,11,10,26,26,23,3,8
sp|Q8BMS2,MOUSE,CGH+17,SPON2,1,29,8,13,21,14,23,6,11,10,30,4,9,29,11,17,37,18,23,9,8
sp|P07214,MOUSE,CGH+17,SPRC,1,18,15,19,36,14,16,12,13,19,28,6,14,17,10,10,7,17,20,4,7
sp|Q62261,MOUSE,CGH+17,SPTB2,1,195,15,159,265,61,79,69,118,180,247,68,96,46,151,156,149,111,104,46,48
sp|Q64337,MOUSE,CGH+17,SQSTM,1,29,13,25,40,14,39,13,12,21,35,10,11,44,14,23,46,19,19,6,9
sp|O88452,MOUSE,CGH+17,STC2,1,25,15,15,20,11,24,15,11,12,26,4,11,13,21,19,22,13,14,2,3
sp|A2AVA0,MOUSE,CGH+17,SVEP1,1,193,258,148,230,134,327,87,139,144,236,37,156,270,133,132,331,224,210,57,121
sp|Q922B2,MOUSE,CGH+17,SYDC,1,34,8,31,40,25,26,13,29,30,42,12,17,24,31,34,25,24,40,1,15
sp|Q8CGC7,MOUSE,CGH+17,SYEP,1,121,31,75,132,49,88,31,67,143,118,29,59,74,61,67,94,83,115,27,48
sp|Q8BU30,MOUSE,CGH+17,SYIC,1,67,24,67,96,59,69,26,66,82,133,26,53,65,46,68,70,74,102,20,49
sp|P05214,MOUSE,CGH+17,TBA3,1,40,12,27,36,20,35,13,26,19,33,10,16,20,15,21,20,29,35,4,19
sp|P68368,MOUSE,CGH+17,TBA4A,1,36,13,29,35,20,34,13,27,19,31,11,16,22,16,21,23,27,32,4,19
sp|P11983,MOUSE,CGH+17,TCPA,1,57,8,37,37,11,36,10,43,40,56,14,27,14,17,26,34,27,50,1,11
sp|P80314,MOUSE,CGH+17,TCPB,1,67,6,33,39,13,42,17,40,37,56,15,15,13,13,25,31,28,38,2,5
sp|P80315,MOUSE,CGH+17,TCPD,1,46,9,31,32,8,36,6,44,39,56,16,19,17,19,27,44,38,46,0,6
sp|P80316,MOUSE,CGH+17,TCPE,1,47,8,38,41,12,38,11,47,44,47,23,18,19,23,25,25,26,40,2,7
sp|P80318,MOUSE,CGH+17,TCPG,1,39,10,32,43,5,35,10,49,35,46,22,20,18,24,36,31,37,40,4,9
sp|P80313,MOUSE,CGH+17,TCPH,1,58,9,29,36,17,38,8,41,42,46,18,19,20,28,25,24,29,43,3,11
sp|P42932,MOUSE,CGH+17,TCPQ,1,54,10,31,42,15,41,10,34,43,49,17,24,18,16,17,31,30,49,3,14
sp|P80317,MOUSE,CGH+17,TCPZ,1,53,8,33,40,13,37,11,34,47,59,14,19,14,17,24,25,28,46,1,8
sp|Q80YX1,MOUSE,CGH+17,TENA,1,124,99,140,162,67,186,36,103,73,158,26,89,106,74,120,143,181,131,26,66
sp|P19221,MOUSE,CGH+17,THRB,1,29,25,35,47,24,47,12,21,33,56,9,29,35,21,42,34,39,43,16,21
sp|P12032,MOUSE,CGH+17,TIMP1,1,19,12,5,7,9,12,5,9,10,22,6,7,12,7,12,21,12,8,3,7
sp|Q99JR5,MOUSE,CGH+17,TINAL,1,27,24,24,28,14,52,18,18,7,34,16,18,27,19,39,24,23,21,18,15
sp|P17751,MOUSE,CGH+17,TPIS,1,30,9,12,25,10,33,4,17,22,19,5,10,12,14,10,11,19,26,6,5
sp|P58771,MOUSE,CGH+17,TPM1,1,36,1,24,56,1,3,2,12,39,33,6,5,0,14,14,15,8,9,0,6
sp|Q6IRU2,MOUSE,CGH+17,TPM4,1,29,2,16,51,1,8,2,9,25,32,5,10,0,14,17,8,8,8,0,3
sp|P35441,MOUSE,CGH+17,TSP1,1,51,70,133,49,37,105,25,45,57,67,16,82,68,50,61,73,57,71,22,31
sp|P20065,MOUSE,CGH+17,TYB4,1,3,0,3,8,1,1,0,2,9,4,3,1,4,3,0,4,4,0,0,0
sp|A2AN08,MOUSE,CGH+17,UBR4,1,412,122,248,357,166,272,122,234,287,618,118,201,236,265,216,495,305,324,48,134
sp|P29533,MOUSE,CGH+17,VCAM1,1,35,20,31,62,21,45,9,48,49,69,17,20,41,28,25,72,55,66,7,19
sp|Q60931,MOUSE,CGH+17,VDAC3,1,22,6,14,11,15,32,4,11,26,27,3,20,4,6,6,21,26,12,5,12
sp|P20152,MOUSE,CGH+17,VIME,1,31,1,29,55,10,14,6,15,22,56,10,23,8,33,43,46,25,25,1,13
sp|Q64727,MOUSE,CGH+17,VINC,1,134,10,64,89,15,56,11,57,75,94,36,39,54,63,66,55,61,70,9,8
sp|Q62523,MOUSE,CGH+17,ZYX,1,46,23,22,32,20,34,12,12,29,31,10,12,107,49,18,36,24,36,1,10
