protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|O09159,MOUSE,PDT+19,MA2B1,1,63,10,51,45,43,64,29,25,41,113,25,51,61,53,59,80,59,77,25,39
sp|Q8BKC5,MOUSE,PDT+19,IPO5,1,98,26,68,89,43,48,28,62,59,129,43,47,47,70,35,56,39,71,13,26
sp|O08749,MOUSE,PDT+19,DLDH,1,47,9,20,33,18,57,16,39,38,36,9,22,19,15,17,28,28,46,3,9
tr|Q3U8X1,MOUSE,PDT+19,Q3U8X1,1,46,2,16,16,7,21,9,15,10,29,11,16,37,11,12,28,27,36,1,11
tr|A0A1B0GT92,MOUSE,PDT+19,A0A1B0GT92,1,46,13,35,52,36,38,20,22,28,61,14,28,40,22,48,57,39,39,8,28
sp|P17710,MOUSE,PDT+19,HXK1,1,50,23,63,69,38,86,21,52,63,93,37,32,32,31,62,64,59,74,5,20
sp|Q9D9V3,MOUSE,PDT+19,ECHD1,1,19,6,7,30,10,28,5,18,22,41,11,15,11,12,14,25,20,20,5,3
tr|Q0PD50,MOUSE,PDT+19,Q0PD50,1,13,3,14,13,13,14,2,19,20,15,6,11,1,6,13,13,14,9,2,6
tr|Q8C1E4,MOUSE,PDT+19,Q8C1E4,1,49,16,35,38,38,51,17,43,30,74,24,26,51,54,43,52,45,44,10,25
tr|Q9D3M4,MOUSE,PDT+19,Q9D3M4,1,7,1,9,11,5,6,2,2,10,11,2,4,0,2,0,6,4,9,1,2
sp|Q91VR8,MOUSE,PDT+19,BRK1,1,5,1,4,9,2,2,1,8,4,6,2,3,1,3,7,6,6,2,1,2
tr|Q3UJ76,MOUSE,PDT+19,Q3UJ76,1,8,3,8,12,11,3,4,9,9,15,4,10,0,6,8,2,6,15,1,8
sp|P52760,MOUSE,PDT+19,RIDA,1,17,1,5,6,4,12,0,11,8,9,2,5,7,8,5,9,7,14,0,5
sp|O08807,MOUSE,PDT+19,PRDX4,1,14,4,17,18,15,21,7,15,16,34,1,7,15,8,18,17,17,16,4,10
sp|Q3U1J4,MOUSE,PDT+19,DDB1,1,59,22,55,91,46,84,28,72,54,125,27,53,41,47,48,86,68,91,8,35
sp|P62309,MOUSE,PDT+19,RUXG,1,3,1,3,5,3,7,2,6,6,8,6,5,3,3,4,4,1,6,0,0
tr|Q3TWT5,MOUSE,PDT+19,Q3TWT5,1,15,7,19,20,20,30,7,21,26,40,11,21,23,10,18,20,37,26,11,12
tr|A0A140LJB7,MOUSE,PDT+19,A0A140LJB7,1,46,10,30,33,16,15,10,22,29,57,15,21,23,24,30,36,20,28,2,19
sp|P26039,MOUSE,PDT+19,TLN1,1,400,38,124,177,44,155,40,97,163,245,61,82,95,182,106,178,152,165,9,28
sp|P17427,MOUSE,PDT+19,AP2A2,1,75,16,45,56,40,46,16,55,53,110,15,48,48,45,44,71,55,70,5,25
tr|A0A140LHA6,MOUSE,PDT+19,A0A140LHA6,1,5,1,5,2,1,2,4,0,2,7,3,1,4,3,2,5,2,5,1,1
tr|Q3UHS6,MOUSE,PDT+19,Q3UHS6,1,399,38,124,177,44,155,40,97,163,244,61,82,95,182,106,178,153,166,9,28
sp|P08752,MOUSE,PDT+19,GNAI2,1,30,10,28,28,19,17,7,24,27,27,10,14,4,16,18,21,21,19,3,12
tr|Q5RKN9,MOUSE,PDT+19,Q5RKN9,1,18,3,22,21,15,13,8,19,19,16,4,17,10,18,14,18,17,19,5,10
sp|Q9DCL9,MOUSE,PDT+19,PUR6,1,32,13,23,27,16,31,5,29,34,36,7,16,20,21,16,28,23,31,10,7
tr|Q3TFE8,MOUSE,PDT+19,Q3TFE8,1,84,22,52,72,24,38,13,48,43,102,24,38,37,54,32,51,44,67,8,22
tr|Q3UPA1,MOUSE,PDT+19,Q3UPA1,1,20,5,25,30,19,12,6,25,24,35,11,15,8,16,25,19,21,25,3,15
tr|Q3TMB8,MOUSE,PDT+19,Q3TMB8,1,45,13,26,34,21,24,13,26,24,55,16,15,18,28,36,26,26,24,5,9
tr|B7FAU9,MOUSE,PDT+19,B7FAU9,1,182,50,148,159,76,296,65,123,160,135,31,82,207,94,91,189,177,272,17,85
tr|G3UXW9,MOUSE,PDT+19,G3UXW9,1,53,11,33,34,15,18,11,22,29,61,15,20,25,23,34,52,22,26,2,20
tr|Q3TIG8,MOUSE,PDT+19,Q3TIG8,1,20,2,14,15,14,32,4,10,25,28,2,20,5,8,7,19,29,14,4,11
tr|A0A0A6YXV0,MOUSE,PDT+19,A0A0A6YXV0,1,19,4,7,19,8,15,5,1,10,19,3,4,12,9,16,18,9,17,3,6
tr|E9Q586,MOUSE,PDT+19,E9Q586,1,133,12,62,136,22,66,25,41,86,152,29,20,58,84,73,89,67,63,3,18
tr|Q8C2E1,MOUSE,PDT+19,Q8C2E1,1,57,14,36,47,18,20,11,31,32,80,14,21,26,21,27,38,28,52,5,10
sp|P10852,MOUSE,PDT+19,4F2,1,39,2,30,32,19,40,9,21,28,82,8,22,25,26,25,45,24,26,13,10
sp|Q9R0H0,MOUSE,PDT+19,ACOX1,1,47,7,25,42,25,43,18,37,40,66,20,30,31,33,33,38,46,43,8,29
tr|A0A0J9YTY0,MOUSE,PDT+19,A0A0J9YTY0,1,24,5,23,47,19,18,12,19,49,38,12,19,12,23,18,25,22,28,1,11
tr|Q6ZQ84,MOUSE,PDT+19,Q6ZQ84,1,45,11,37,70,33,41,20,40,60,73,32,38,20,39,58,46,45,57,3,24
sp|P99029,MOUSE,PDT+19,PRDX5,1,23,6,8,11,10,26,2,6,15,25,3,6,9,5,10,15,8,20,2,0
tr|A0A1C7CYV0,MOUSE,PDT+19,A0A1C7CYV0,1,46,9,43,46,22,38,10,40,50,70,17,49,25,20,25,33,23,39,9,15
sp|Q9CPY7,MOUSE,PDT+19,AMPL,1,58,7,29,30,18,46,10,24,34,51,15,22,23,12,26,35,26,35,8,10
tr|Q3UBT1,MOUSE,PDT+19,Q3UBT1,1,30,0,13,27,7,38,2,3,16,4,4,21,33,24,39,16,12,16,1,16
tr|Q3U1K9,MOUSE,PDT+19,Q3U1K9,1,88,15,57,62,28,40,10,50,62,118,23,44,53,40,31,65,46,78,6,27
tr|Q8C483,MOUSE,PDT+19,Q8C483,1,36,9,34,48,24,30,10,26,51,49,14,20,23,24,31,33,19,35,5,15
tr|Q3UE40,MOUSE,PDT+19,Q3UE40,1,15,6,27,26,24,18,8,22,25,40,9,16,12,22,31,20,16,28,3,9
tr|Q3TGU7,MOUSE,PDT+19,Q3TGU7,1,32,6,21,37,17,27,10,17,42,27,12,13,12,20,13,25,22,33,1,7
tr|A2AVJ7,MOUSE,PDT+19,A2AVJ7,1,161,8,35,181,9,146,20,27,206,103,18,66,41,171,46,90,58,67,4,7
tr|A0A0R4J0B4,MOUSE,PDT+19,A0A0R4J0B4,1,34,11,24,34,11,37,10,26,32,38,6,13,16,15,30,32,11,33,7,12
tr|Q3UMM7,MOUSE,PDT+19,Q3UMM7,1,25,14,17,20,17,39,5,23,29,27,9,10,19,6,12,23,32,38,3,6
tr|Q3U0D7,MOUSE,PDT+19,Q3U0D7,1,8,2,13,8,5,14,3,14,13,17,5,8,5,7,12,6,13,11,4,7
tr|Q3U6U7,MOUSE,PDT+19,Q3U6U7,1,33,8,35,25,33,28,11,29,34,34,14,16,25,22,24,36,28,23,3,14
sp|P15626,MOUSE,PDT+19,GSTM2,1,11,3,17,15,13,11,4,11,21,25,9,7,12,6,11,11,8,6,4,13
tr|Q3UYL1,MOUSE,PDT+19,Q3UYL1,1,5,2,5,8,4,7,4,6,6,13,4,7,7,4,7,9,6,8,2,3
sp|Q6P3D0,MOUSE,PDT+19,NUD16,1,22,2,12,16,9,16,6,6,8,29,5,2,11,7,19,8,1,11,1,4
tr|Q8CEW9,MOUSE,PDT+19,Q8CEW9,1,5,1,4,7,3,4,5,3,5,7,4,5,4,4,4,6,5,2,2,6
tr|Q3UNP9,MOUSE,PDT+19,Q3UNP9,1,31,5,9,19,8,27,7,9,7,28,7,6,14,11,19,13,24,24,0,5
tr|Q3U0T9,MOUSE,PDT+19,Q3U0T9,1,9,5,14,13,9,12,3,13,18,14,3,13,1,11,12,10,14,19,2,6
sp|Q11011,MOUSE,PDT+19,PSA,1,76,12,55,66,39,55,19,43,57,99,21,30,51,32,45,59,45,68,19,29
sp|O09114,MOUSE,PDT+19,PTGDS,1,13,3,7,10,10,15,4,4,12,21,6,5,10,12,7,15,15,10,3,7
sp|Q9R1Q6,MOUSE,PDT+19,T176B,1,23,10,5,12,7,20,7,15,10,34,7,6,10,12,9,28,13,23,4,8
tr|Q3TYS4,MOUSE,PDT+19,Q3TYS4,1,53,16,38,40,40,47,17,38,30,80,24,27,50,54,44,53,41,43,10,22
tr|Q1KYL9,MOUSE,PDT+19,Q1KYL9,1,130,17,91,101,46,123,41,57,95,198,19,41,160,97,121,93,124,92,38,50
tr|Q3TL96,MOUSE,PDT+19,Q3TL96,1,17,0,19,45,7,16,18,13,39,53,6,14,12,14,25,25,9,14,5,9
sp|Q9CQF3,MOUSE,PDT+19,CPSF5,1,8,1,8,16,12,16,5,12,14,27,4,12,20,12,13,7,12,14,4,10
tr|Q3UKX8,MOUSE,PDT+19,Q3UKX8,1,59,15,40,50,23,39,15,52,42,99,28,42,43,38,43,61,57,55,3,21
sp|Q99KI0,MOUSE,PDT+19,ACON,1,60,13,47,41,22,74,24,57,54,67,11,36,44,30,37,38,47,47,9,22
sp|Q91WQ3,MOUSE,PDT+19,SYYC,1,33,6,27,51,19,34,9,19,60,61,10,15,33,18,16,32,17,47,4,17
sp|Q00612,MOUSE,PDT+19,G6PD1,1,33,8,30,39,27,34,13,28,28,43,15,25,25,24,34,20,25,35,7,22
sp|Q9WVQ5,MOUSE,PDT+19,MTNB,1,15,11,12,17,7,22,8,15,18,14,12,6,14,11,9,11,12,14,3,10
sp|Q99K41,MOUSE,PDT+19,EMIL1,1,80,23,36,88,14,139,17,16,15,134,10,22,76,66,79,79,40,60,7,16
tr|P70355,MOUSE,PDT+19,P70355,1,129,17,91,100,46,123,41,59,96,196,20,42,160,96,121,93,124,92,37,50
tr|G3X8T3,MOUSE,PDT+19,G3X8T3,1,29,11,27,26,22,34,9,13,22,58,13,35,33,20,22,34,19,28,8,29
tr|Q3UFZ6,MOUSE,PDT+19,Q3UFZ6,1,27,2,18,44,7,18,6,7,24,30,7,11,16,26,13,30,18,22,2,9
tr|Q3TML6,MOUSE,PDT+19,Q3TML6,1,32,10,23,29,11,44,11,40,36,45,8,14,25,16,22,27,25,44,2,8
sp|Q9CZU6,MOUSE,PDT+19,CISY,1,39,5,20,24,13,34,13,16,27,58,19,20,23,17,22,34,23,29,9,19
sp|P62315,MOUSE,PDT+19,SMD1,1,3,0,4,6,2,15,3,5,10,13,4,5,5,2,16,5,9,11,0,1
sp|Q9CXY6,MOUSE,PDT+19,ILF2,1,27,4,16,37,15,30,7,22,17,41,8,15,26,15,23,23,25,29,3,7
tr|A0A0G2JE25,MOUSE,PDT+19,A0A0G2JE25,1,9,3,13,10,5,10,2,10,10,11,4,5,4,8,7,8,11,13,0,7
tr|Q3TKF6,MOUSE,PDT+19,Q3TKF6,1,33,9,26,30,35,31,12,20,22,54,9,22,29,20,28,38,32,38,16,24
tr|Q3TNL1,MOUSE,PDT+19,Q3TNL1,1,33,8,31,39,27,34,13,28,28,43,15,24,25,24,34,20,25,35,7,22
tr|B9EIE9,MOUSE,PDT+19,B9EIE9,1,29,7,25,29,19,50,8,28,28,38,8,21,20,21,21,21,24,40,5,14
tr|Q8CGB2,MOUSE,PDT+19,Q8CGB2,1,52,70,133,49,37,105,25,45,57,67,16,82,68,50,61,73,57,71,22,31
sp|Q8R366,MOUSE,PDT+19,IGSF8,1,68,11,21,37,8,69,14,12,13,61,8,4,44,24,48,46,32,59,9,23
tr|Q3TR40,MOUSE,PDT+19,Q3TR40,1,51,70,133,49,37,105,25,45,57,67,16,82,68,51,60,73,57,71,22,31
sp|P27612,MOUSE,PDT+19,PLAP,1,51,25,44,45,30,62,18,48,43,80,14,39,34,29,32,72,50,46,13,19
tr|Q6ZWY7,MOUSE,PDT+19,Q6ZWY7,1,14,1,7,13,4,5,3,7,17,20,8,7,5,14,1,7,9,14,0,4
tr|A0A0R4J1L2,MOUSE,PDT+19,A0A0R4J1L2,1,19,2,21,27,7,15,4,12,20,21,4,5,13,15,14,20,13,18,3,4
tr|A1L0U3,MOUSE,PDT+19,A1L0U3,1,17,1,4,7,4,7,2,7,13,12,2,1,6,8,17,6,10,6,0,3
tr|A0A0R4J069,MOUSE,PDT+19,A0A0R4J069,1,37,8,20,30,11,35,12,23,15,39,12,20,22,17,30,26,25,39,2,9
sp|Q61425,MOUSE,PDT+19,HCDH,1,27,3,15,20,17,20,8,15,30,30,11,11,13,9,9,23,24,23,1,5
tr|Q545I9,MOUSE,PDT+19,Q545I9,1,9,1,7,8,3,5,2,6,10,14,2,3,1,5,2,3,2,3,0,3
tr|Q3UHH5,MOUSE,PDT+19,Q3UHH5,1,20,5,28,29,17,11,6,25,22,33,11,15,11,16,27,22,17,23,3,18
tr|Q91VM2,MOUSE,PDT+19,Q91VM2,1,10,2,3,7,2,15,2,10,10,8,7,8,3,6,13,4,5,8,0,3
tr|Q5BLK2,MOUSE,PDT+19,Q5BLK2,1,6,2,5,9,2,6,3,12,13,7,3,2,7,2,10,7,12,10,1,0
sp|Q9DBF1,MOUSE,PDT+19,AL7A1,1,42,9,20,34,18,57,11,36,25,46,10,23,26,19,29,32,29,47,13,13
tr|Q3V197,MOUSE,PDT+19,Q3V197,1,11,2,16,23,13,17,14,15,23,24,8,23,13,13,10,27,23,21,6,15
sp|P56480,MOUSE,PDT+19,ATPB,1,62,0,28,36,15,51,10,37,23,49,13,10,29,25,25,27,30,46,0,13
tr|H3BJ97,MOUSE,PDT+19,H3BJ97,1,26,20,21,25,14,48,16,16,6,33,15,16,25,18,38,24,22,20,18,14
sp|Q9EQ80,MOUSE,PDT+19,NIF3L,1,24,8,18,24,11,21,14,16,16,51,10,12,16,14,21,36,25,28,5,6
tr|Q3UF82,MOUSE,PDT+19,Q3UF82,1,22,7,24,21,13,16,13,26,22,43,9,18,20,12,19,16,15,14,3,19
sp|Q62261,MOUSE,PDT+19,SPTB2,1,195,15,159,265,61,79,69,118,180,247,68,96,46,151,156,149,111,104,46,48
sp|Q8R0J7,MOUSE,PDT+19,VP37B,1,31,1,9,20,7,17,5,5,14,37,9,6,37,25,14,16,9,16,0,7
sp|Q9R0X4,MOUSE,PDT+19,ACOT9,1,13,5,22,30,22,19,17,20,33,45,17,15,24,15,24,38,25,38,6,11
tr|Q3UCW0,MOUSE,PDT+19,Q3UCW0,1,22,3,21,27,7,20,5,24,27,38,13,16,34,13,19,30,23,23,3,23
tr|Q0PD53,MOUSE,PDT+19,Q0PD53,1,10,2,15,14,10,15,0,14,14,16,7,7,6,11,13,17,15,14,2,6
tr|Q3TJN6,MOUSE,PDT+19,Q3TJN6,1,26,5,28,42,22,9,11,14,42,45,8,16,11,15,21,29,21,27,1,11
tr|Q8CGB9,MOUSE,PDT+19,Q8CGB9,1,61,13,51,85,54,49,33,59,72,116,25,48,61,46,47,52,44,48,10,45
tr|E9Q035,MOUSE,PDT+19,E9Q035,1,81,38,57,55,43,72,17,34,75,99,13,37,49,37,43,69,54,63,13,29
sp|P18872,MOUSE,PDT+19,GNAO,1,22,10,26,27,17,21,7,26,26,28,10,16,7,12,17,25,23,19,2,13
tr|Q3TXR9,MOUSE,PDT+19,Q3TXR9,1,30,7,21,31,34,30,12,24,28,54,6,21,35,26,27,49,28,37,12,24
tr|A0A0R4J0R1,MOUSE,PDT+19,A0A0R4J0R1,1,6,1,3,9,3,5,2,12,7,8,3,7,1,3,6,5,8,10,2,0
tr|Q4VAG4,MOUSE,PDT+19,Q4VAG4,1,6,1,7,13,5,8,1,5,19,11,2,7,3,5,6,6,6,11,1,5
sp|Q60676,MOUSE,PDT+19,PPP5,1,35,11,32,39,22,34,12,23,38,43,15,22,21,22,24,23,25,28,3,27
tr|Q8VDC3,MOUSE,PDT+19,Q8VDC3,1,72,12,48,48,43,71,16,49,50,80,21,44,56,36,45,50,45,77,7,29
tr|Q3TPF5,MOUSE,PDT+19,Q3TPF5,1,24,9,25,25,16,17,10,23,26,26,12,13,11,5,12,17,22,30,5,17
tr|F7BX26,MOUSE,PDT+19,F7BX26,1,34,10,32,36,22,34,12,22,35,38,14,22,21,21,24,22,22,24,3,27
sp|P21180,MOUSE,PDT+19,CO2,1,42,22,42,38,31,53,21,37,37,78,16,38,38,33,44,71,41,48,13,17
sp|Q9JJZ2,MOUSE,PDT+19,TBA8,1,36,12,27,36,23,32,13,25,19,33,10,17,18,15,21,26,31,34,4,17
tr|A2AE27,MOUSE,PDT+19,A2AE27,1,55,12,41,73,35,37,33,32,42,93,23,29,54,35,55,58,27,50,7,33
tr|Q4KL76,MOUSE,PDT+19,Q4KL76,1,6,0,8,6,5,13,0,3,11,10,2,0,4,3,4,6,4,14,0,3
sp|O70591,MOUSE,PDT+19,PFD2,1,16,1,4,20,2,17,2,6,14,14,4,6,2,8,9,12,4,12,0,1
sp|Q9CWK8,MOUSE,PDT+19,SNX2,1,49,2,32,58,22,17,8,26,41,44,13,13,25,24,27,46,24,34,5,9
tr|B1AWE0,MOUSE,PDT+19,B1AWE0,1,30,1,14,29,5,18,2,8,11,13,3,9,15,12,11,14,4,9,4,4
sp|Q9EQU5,MOUSE,PDT+19,SET,1,15,0,34,52,12,15,6,13,23,18,2,10,17,14,10,18,9,10,4,7
tr|Q5M8R8,MOUSE,PDT+19,Q5M8R8,1,41,3,14,21,15,21,4,21,19,29,9,14,17,11,13,18,19,21,1,6
tr|A0A0G2JFK7,MOUSE,PDT+19,A0A0G2JFK7,1,9,3,7,12,7,7,0,9,15,13,3,6,10,8,6,7,7,3,1,8
tr|Q1KYM2,MOUSE,PDT+19,Q1KYM2,1,131,17,93,99,46,122,41,57,96,199,19,40,159,97,121,93,125,91,38,50
tr|Q561N4,MOUSE,PDT+19,Q561N4,1,11,3,9,14,7,5,2,11,18,10,3,9,14,6,8,4,6,7,2,5
sp|Q9Z0Y1,MOUSE,PDT+19,DCTN3,1,20,2,8,18,3,7,2,13,14,24,2,3,6,17,10,9,5,16,2,5
sp|Q8K1M6,MOUSE,PDT+19,DNM1L,1,51,9,39,58,16,41,15,51,46,84,15,37,40,30,48,46,43,56,4,13
sp|P16546,MOUSE,PDT+19,SPTN1,1,247,14,178,283,85,94,71,91,198,270,49,95,28,192,148,150,92,106,40,41
tr|Q8CE30,MOUSE,PDT+19,Q8CE30,1,63,1,59,110,28,75,2,19,90,30,9,22,34,13,26,40,40,38,2,6
sp|Q63844,MOUSE,PDT+19,MK03,1,27,6,23,25,13,24,11,26,21,42,9,13,25,16,22,17,19,20,3,18
tr|Q3UBU9,MOUSE,PDT+19,Q3UBU9,1,13,1,16,16,8,14,5,11,35,18,2,10,12,7,5,14,14,15,4,4
tr|Q8CD23,MOUSE,PDT+19,Q8CD23,1,63,1,57,111,28,74,3,20,91,30,9,22,36,13,26,37,40,38,2,6
tr|A3KGU5,MOUSE,PDT+19,A3KGU5,1,246,14,178,280,85,93,71,90,197,271,48,95,28,191,146,149,90,104,40,41
tr|B7ZWK3,MOUSE,PDT+19,B7ZWK3,1,246,14,178,280,85,93,71,90,197,271,48,95,28,191,146,149,90,104,40,41
sp|Q9QZB7,MOUSE,PDT+19,ARP10,1,23,10,16,29,15,33,8,28,26,53,9,16,28,12,20,24,20,31,3,13
tr|Q91YC8,MOUSE,PDT+19,Q91YC8,1,59,21,46,77,39,69,22,65,47,107,23,47,39,39,44,73,61,77,6,33
sp|O08528,MOUSE,PDT+19,HXK2,1,56,26,62,72,38,79,22,47,53,93,38,26,21,31,63,44,52,73,5,16
tr|Q9CW12,MOUSE,PDT+19,Q9CW12,1,9,0,15,29,2,5,1,6,9,11,5,3,6,5,8,7,11,4,0,5
tr|B1AU25,MOUSE,PDT+19,B1AU25,1,51,5,27,39,22,62,10,36,38,48,10,20,32,22,39,43,27,55,7,15
tr|Q4FZK2,MOUSE,PDT+19,Q4FZK2,1,41,6,18,39,32,21,8,12,33,34,6,15,26,22,21,25,27,26,12,13
tr|Q2M4H5,MOUSE,PDT+19,Q2M4H5,1,49,10,42,71,34,20,15,44,74,96,26,40,22,41,41,44,35,45,11,20
tr|B2M1R6,MOUSE,PDT+19,B2M1R6,1,20,4,33,32,12,55,4,35,21,24,12,11,38,19,36,28,22,14,3,17
tr|Q3TFF0,MOUSE,PDT+19,Q3TFF0,1,17,11,25,38,15,49,11,17,32,29,11,17,20,21,24,24,9,29,1,12
tr|G3UXZ5,MOUSE,PDT+19,G3UXZ5,1,15,3,14,30,8,9,5,11,28,26,4,12,13,12,9,6,8,18,1,6
tr|Q3TJB4,MOUSE,PDT+19,Q3TJB4,1,21,4,25,37,14,24,6,12,34,41,9,11,22,22,20,26,10,21,1,8
sp|Q9D0I9,MOUSE,PDT+19,SYRC,1,44,14,46,49,30,35,11,46,57,69,18,24,21,29,39,31,27,42,5,23
tr|Q8C6E3,MOUSE,PDT+19,Q8C6E3,1,40,5,37,25,31,36,21,21,32,31,13,32,36,24,31,25,26,34,6,21
sp|Q8K009,MOUSE,PDT+19,AL1L2,1,77,12,50,63,43,84,14,50,63,77,26,36,41,36,40,50,51,72,12,26
tr|Q3UFS5,MOUSE,PDT+19,Q3UFS5,1,39,4,24,24,25,30,9,25,18,71,13,19,27,18,26,41,25,38,4,13
sp|Q9ER72,MOUSE,PDT+19,SYCC,1,63,11,52,73,34,46,19,30,66,84,21,28,38,37,52,60,31,46,12,28
tr|A0A0R4IZY0,MOUSE,PDT+19,A0A0R4IZY0,1,60,14,39,59,28,38,19,17,42,80,19,18,32,39,39,35,35,41,7,26
sp|Q8C1A5,MOUSE,PDT+19,THOP1,1,60,14,38,59,28,38,19,17,42,80,19,19,32,39,39,35,35,41,7,26
tr|Q8R2K3,MOUSE,PDT+19,Q8R2K3,1,7,0,8,9,7,9,2,7,8,9,5,6,4,10,15,10,7,18,2,5
tr|A0A0R4J092,MOUSE,PDT+19,A0A0R4J092,1,45,12,46,44,51,51,26,46,51,78,16,40,39,42,34,76,45,69,27,41
sp|Q9D6Y9,MOUSE,PDT+19,GLGB,1,49,8,43,45,39,55,30,36,36,65,17,33,34,16,35,48,26,30,15,42
tr|Q5FW76,MOUSE,PDT+19,Q5FW76,1,13,6,13,12,9,13,8,11,18,20,5,10,8,6,8,12,10,20,4,5
tr|Q5J7N1,MOUSE,PDT+19,Q5J7N1,1,9,4,15,14,6,12,4,11,19,11,6,4,4,9,12,10,14,16,0,8
sp|Q6P5E4,MOUSE,PDT+19,UGGG1,1,106,12,101,108,76,73,34,95,98,161,31,72,68,74,69,117,76,99,21,60
sp|P52927,MOUSE,PDT+19,HMGA2,1,10,1,1,11,0,10,0,1,13,0,1,1,15,13,12,10,5,3,1,0
sp|Q6P5F9,MOUSE,PDT+19,XPO1,1,61,20,47,78,54,38,31,76,63,126,39,60,40,68,37,54,61,76,13,29
tr|Q5NTY0,MOUSE,PDT+19,Q5NTY0,1,13,13,26,37,13,43,12,25,36,27,12,14,18,23,25,12,13,24,0,11
sp|Q8CHP8,MOUSE,PDT+19,PGP,1,32,8,22,19,11,31,2,9,13,39,7,7,18,8,22,17,17,29,2,8
sp|Q9D1C8,MOUSE,PDT+19,VPS28,1,18,5,16,19,10,8,4,11,13,21,11,8,10,10,16,12,9,12,1,7
tr|A7YY79,MOUSE,PDT+19,A7YY79,1,67,25,48,85,43,38,21,63,81,85,16,44,35,45,44,57,39,53,10,26
tr|G5E899,MOUSE,PDT+19,G5E899,1,30,1,20,24,26,21,9,15,20,44,19,12,16,23,19,31,28,35,4,5
tr|Q4FJZ3,MOUSE,PDT+19,Q4FJZ3,1,23,14,26,41,28,29,12,21,28,55,3,22,17,20,33,28,16,21,10,17
sp|Q5SUR0,MOUSE,PDT+19,PUR4,1,129,30,68,87,49,127,31,36,43,141,24,40,102,64,77,83,56,105,24,21
tr|Q3UL78,MOUSE,PDT+19,Q3UL78,1,9,4,9,12,6,6,2,6,14,17,1,3,13,5,6,8,10,11,1,4
tr|Q3UE92,MOUSE,PDT+19,Q3UE92,1,55,12,44,47,22,42,18,36,36,59,15,20,37,21,37,41,40,49,13,22
sp|Q03265,MOUSE,PDT+19,ATPA,1,54,2,29,31,15,52,6,38,31,54,12,17,19,25,38,41,27,46,0,16
tr|Q3TDF8,MOUSE,PDT+19,Q3TDF8,1,24,4,29,35,24,37,7,28,37,43,9,17,10,19,18,28,22,30,2,14
tr|Q3T9Z2,MOUSE,PDT+19,Q3T9Z2,1,35,7,16,17,9,27,4,16,15,42,7,10,20,14,19,20,18,23,4,5
tr|Q99LB4,MOUSE,PDT+19,Q99LB4,1,31,5,18,25,15,28,8,21,22,29,5,15,20,20,19,24,13,17,6,8
tr|E9PUD2,MOUSE,PDT+19,E9PUD2,1,45,9,38,55,15,40,16,50,44,83,15,36,36,27,46,42,43,55,4,13
sp|Q60967,MOUSE,PDT+19,PAPS1,1,47,14,36,48,22,46,20,23,39,60,18,24,33,25,38,17,32,49,11,22
sp|O88569,MOUSE,PDT+19,ROA2,1,11,1,17,22,19,86,7,9,19,10,7,18,15,10,25,26,12,16,1,22
tr|Q5M9K9,MOUSE,PDT+19,Q5M9K9,1,8,0,5,8,3,7,2,8,16,6,3,9,6,1,14,3,9,12,1,4
tr|D3YUE2,MOUSE,PDT+19,D3YUE2,1,31,12,20,22,19,49,3,10,23,39,10,13,52,19,27,46,38,36,9,15
tr|Q3TT94,MOUSE,PDT+19,Q3TT94,1,22,9,32,35,22,17,12,31,30,29,10,31,15,11,28,40,25,25,7,16
tr|Q540I4,MOUSE,PDT+19,Q540I4,1,57,5,13,46,9,21,7,24,29,31,15,9,10,36,29,23,19,36,0,9
tr|B1AQY9,MOUSE,PDT+19,B1AQY9,1,22,6,24,51,19,19,16,22,36,40,11,18,13,22,26,29,23,31,2,12
tr|A0A0R4J050,MOUSE,PDT+19,A0A0R4J050,1,32,4,20,32,26,25,14,16,18,33,9,10,29,14,24,28,28,31,7,8
sp|P09041,MOUSE,PDT+19,PGK2,1,36,7,26,27,16,40,6,29,44,36,14,21,17,10,7,25,15,33,4,4
sp|Q91X52,MOUSE,PDT+19,DCXR,1,28,4,13,10,5,20,3,8,10,27,9,12,11,7,13,13,18,30,2,1
sp|Q9D0J4,MOUSE,PDT+19,ARL2,1,10,3,15,11,6,14,3,12,11,28,4,7,3,9,12,12,10,7,5,2
tr|A0A1B0GSU0,MOUSE,PDT+19,A0A1B0GSU0,1,106,14,32,40,21,82,17,16,14,98,11,12,59,47,47,54,31,71,21,9
sp|P35235,MOUSE,PDT+19,PTN11,1,22,10,33,51,19,42,20,27,44,44,13,27,25,32,38,35,38,47,7,23
tr|Q3TJL8,MOUSE,PDT+19,Q3TJL8,1,38,7,33,32,17,45,6,19,33,43,7,14,19,14,17,28,19,32,10,12
sp|Q9D1A2,MOUSE,PDT+19,CNDP2,1,30,8,32,36,17,44,12,25,37,44,13,13,23,16,17,31,15,37,7,18
sp|A2A432,MOUSE,PDT+19,CUL4B,1,54,12,52,76,40,36,19,58,85,96,27,42,43,61,51,93,50,45,6,24
tr|Q811J2,MOUSE,PDT+19,Q811J2,1,33,5,22,35,16,32,6,16,27,42,7,10,62,22,43,29,31,32,12,14
tr|B7ZP22,MOUSE,PDT+19,B7ZP22,1,10,1,17,20,19,87,7,9,16,8,7,18,14,10,24,26,10,15,1,22
