protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|P12787,MOUSE,LPK+19,COX5A,1,21,4,9,11,3,7,4,8,7,15,2,4,10,1,11,7,6,9,2,5
sp|P13516,MOUSE,LPK+19,ACOD1,1,23,5,14,18,19,21,19,19,20,38,10,12,18,5,21,22,24,19,8,20
sp|P14094,MOUSE,LPK+19,AT1B1,1,8,7,16,23,16,27,1,22,31,25,6,14,19,12,15,13,11,14,4,20
sp|P14115,MOUSE,LPK+19,RL27A,1,8,2,3,3,5,19,11,6,18,9,3,6,7,3,14,6,5,14,1,5
sp|P14131,MOUSE,LPK+19,RS16,1,12,2,5,7,3,13,2,9,16,13,2,2,7,8,14,7,4,12,0,8
sp|P14148,MOUSE,LPK+19,RL7,1,19,1,4,15,11,17,4,19,42,24,8,15,13,4,27,7,11,17,2,10
sp|P14152,MOUSE,LPK+19,MDHC,1,29,3,22,20,12,23,4,22,30,32,9,13,13,10,10,25,16,30,4,7
sp|P14211,MOUSE,LPK+19,CALR,1,21,3,56,51,18,26,7,19,43,27,5,16,26,15,9,18,14,17,11,14
sp|P14824,MOUSE,LPK+19,ANXA6,1,59,8,55,57,25,43,12,45,54,65,22,19,11,28,39,41,36,29,2,23
sp|P14869,MOUSE,LPK+19,RLA0,1,41,3,14,21,15,21,4,21,19,29,9,14,17,11,13,18,19,21,1,6
sp|P15105,MOUSE,LPK+19,GLNA,1,25,13,20,26,17,35,12,19,21,19,13,20,23,12,23,17,19,17,7,15
sp|P15306,MOUSE,LPK+19,TRBM,1,45,48,31,45,22,48,12,13,13,49,6,16,50,25,22,46,33,35,7,11
sp|P15532,MOUSE,LPK+19,NDKA,1,7,2,7,13,8,14,3,10,12,12,4,5,6,6,8,9,6,13,3,4
sp|P15626,MOUSE,LPK+19,GSTM2,1,11,3,17,15,13,11,4,11,21,25,9,7,12,6,11,11,8,6,4,13
sp|P15864,MOUSE,LPK+19,H12,1,55,0,1,6,1,13,0,3,58,9,1,3,18,2,4,15,8,14,0,1
sp|P16125,MOUSE,LPK+19,LDHB,1,22,5,22,18,5,23,7,23,25,36,10,17,10,11,9,27,13,38,6,7
sp|P16460,MOUSE,LPK+19,ASSY,1,27,5,16,35,16,31,9,27,33,33,9,15,20,17,21,25,18,31,5,19
sp|P16858,MOUSE,LPK+19,G3P,1,31,5,18,15,12,32,6,22,26,18,10,21,13,6,10,20,21,33,3,11
sp|P17047,MOUSE,LPK+19,LAMP2,1,29,9,14,15,24,22,8,25,23,34,6,34,21,19,6,29,45,33,4,15
sp|P17439,MOUSE,LPK+19,GLCM,1,40,7,26,20,30,35,12,22,21,56,10,19,33,18,26,43,32,32,13,20
sp|P17742,MOUSE,LPK+19,PPIA,1,8,3,8,11,15,22,4,10,13,7,5,9,6,3,7,10,12,8,1,2
sp|P17809,MOUSE,LPK+19,GTR1,1,36,6,8,23,38,47,4,35,15,58,17,15,24,20,23,33,26,45,6,13
sp|P18242,MOUSE,LPK+19,CATD,1,14,8,21,18,15,42,8,28,29,41,10,15,23,15,9,34,22,34,4,20
sp|P19096,MOUSE,LPK+19,FAS,1,221,48,114,146,83,196,71,96,102,317,43,78,132,126,125,201,141,183,30,51
sp|P19157,MOUSE,LPK+19,GSTP1,1,13,3,12,9,7,18,4,9,12,29,6,12,12,12,10,9,8,12,2,11
sp|P19324,MOUSE,LPK+19,SERPH,1,37,2,23,28,15,25,14,10,35,56,14,12,14,12,21,34,23,27,5,10
sp|P19536,MOUSE,LPK+19,COX5B,1,15,5,4,8,1,12,4,6,6,10,5,5,8,5,9,7,7,7,2,2
sp|P19783,MOUSE,LPK+19,COX41,1,16,1,11,9,8,7,3,7,15,12,8,5,6,5,10,14,8,11,6,7
sp|P20108,MOUSE,LPK+19,PRDX3,1,24,4,11,13,16,14,10,12,13,22,2,9,13,5,11,28,17,24,4,5
sp|P20152,MOUSE,LPK+19,VIME,1,31,1,29,55,10,14,6,15,22,56,10,23,8,33,43,46,25,25,1,13
sp|P21956,MOUSE,LPK+19,MFGM,1,30,20,22,22,17,42,8,17,18,45,11,29,19,22,22,36,29,25,9,20
sp|P22315,MOUSE,LPK+19,HEMH,1,33,10,12,28,12,25,13,21,26,44,11,15,30,22,25,28,24,22,6,13
sp|P24288,MOUSE,LPK+19,BCAT1,1,25,10,19,28,16,32,6,21,22,42,11,12,25,12,15,25,23,23,9,10
sp|P24638,MOUSE,LPK+19,PPAL,1,27,8,16,22,21,21,14,15,14,57,10,19,30,36,21,17,28,24,8,15
sp|P25206,MOUSE,LPK+19,MCM3,1,62,13,68,68,23,37,18,40,59,70,19,18,29,42,52,60,49,58,0,27
sp|P25444,MOUSE,LPK+19,RS2,1,25,5,12,10,11,44,4,17,24,21,5,3,16,6,24,14,21,21,3,7
sp|P26231,MOUSE,LPK+19,CTNA1,1,107,12,64,68,18,37,11,45,74,86,28,41,24,54,49,62,35,72,4,15
sp|P26618,MOUSE,LPK+19,PGFRA,1,53,17,69,90,31,59,24,67,64,101,28,44,50,31,48,94,68,92,14,45
sp|P26645,MOUSE,LPK+19,MARCS,1,89,1,8,51,6,32,1,0,23,2,1,4,34,11,3,30,10,3,0,0
sp|P26883,MOUSE,LPK+19,FKB1A,1,5,1,6,7,5,13,3,6,8,7,3,1,6,5,6,6,7,9,1,3
sp|P27046,MOUSE,LPK+19,MA2A1,1,59,13,69,56,59,63,36,65,66,119,34,46,61,65,63,108,40,65,19,44
sp|P27808,MOUSE,LPK+19,MGAT1,1,37,5,28,22,25,25,10,18,21,44,5,8,32,29,36,20,20,31,16,15
sp|P28653,MOUSE,LPK+19,PGS1,1,13,8,22,19,16,24,11,19,24,59,8,26,23,11,16,23,15,19,3,10
sp|P28654,MOUSE,LPK+19,PGS2,1,17,6,16,18,14,21,9,23,25,49,5,29,21,13,15,24,14,21,3,11
sp|P28798,MOUSE,LPK+19,GRN,1,32,88,37,15,16,50,23,14,29,40,11,14,51,28,17,34,38,32,10,10
sp|P30412,MOUSE,LPK+19,PPIC,1,8,2,16,6,13,29,5,12,14,15,5,6,11,3,8,13,15,24,3,4
sp|P31428,MOUSE,LPK+19,DPEP1,1,28,8,28,15,14,25,15,19,13,55,13,21,16,15,21,33,20,33,8,10
sp|P31750,MOUSE,LPK+19,AKT1,1,25,7,29,48,27,29,12,20,34,41,16,15,22,17,31,23,31,28,7,18
sp|P31786,MOUSE,LPK+19,ACBP,1,6,0,7,8,3,5,1,2,15,7,3,2,2,3,2,5,6,5,2,3
sp|P32020,MOUSE,LPK+19,NLTP,1,46,11,24,35,22,59,12,25,45,45,18,20,23,26,14,36,28,38,4,16
sp|P32067,MOUSE,LPK+19,LA,1,28,3,30,33,22,34,11,18,58,32,7,20,12,13,33,17,18,14,5,7
sp|P32261,MOUSE,LPK+19,ANT3,1,32,9,25,34,25,27,5,23,34,48,10,27,25,16,22,33,23,32,4,11
sp|P32507,MOUSE,LPK+19,NECT2,1,44,8,26,44,16,42,7,22,10,50,5,11,46,20,35,41,39,46,5,13
sp|P33267,MOUSE,LPK+19,CP2F2,1,14,4,30,25,37,33,12,30,21,60,16,18,33,16,35,37,28,29,3,10
sp|P33434,MOUSE,LPK+19,MMP2,1,44,20,55,32,46,66,10,24,45,45,9,25,45,18,27,29,45,31,16,30
sp|P34914,MOUSE,LPK+19,HYES,1,41,10,24,41,32,33,9,33,34,49,22,23,39,22,24,33,27,34,12,12
sp|P35279,MOUSE,LPK+19,RAB6A,1,11,2,16,14,10,14,0,13,13,15,7,8,5,11,15,15,15,16,2,6
sp|P35441,MOUSE,LPK+19,TSP1,1,51,70,133,49,37,105,25,45,57,67,16,82,68,50,61,73,57,71,22,31
sp|P35486,MOUSE,LPK+19,ODPA,1,39,12,19,27,13,36,8,20,23,31,14,13,16,12,28,19,17,23,2,18
sp|P35564,MOUSE,LPK+19,CALX,1,37,7,70,64,20,32,9,28,58,41,12,22,49,12,18,29,22,30,16,15
sp|P37804,MOUSE,LPK+19,TAGL,1,11,1,11,14,6,20,2,7,17,14,10,8,10,14,11,12,6,17,3,7
sp|P39098,MOUSE,LPK+19,MA1A2,1,49,4,32,49,30,53,26,29,43,70,16,21,32,12,41,34,28,34,14,24
sp|P40142,MOUSE,LPK+19,TKT,1,72,12,37,34,25,48,16,44,44,44,14,16,30,25,27,40,33,41,4,17
sp|P40237,MOUSE,LPK+19,CD82,1,17,12,8,18,17,22,2,18,15,29,6,15,4,8,4,15,13,26,6,11
sp|P40240,MOUSE,LPK+19,CD9,1,17,10,6,14,19,20,4,23,14,22,9,5,6,10,6,12,6,14,3,6
sp|P42208,MOUSE,LPK+19,SEPT2,1,16,4,21,35,15,23,12,26,26,32,12,15,14,19,24,17,16,24,1,9
sp|P43024,MOUSE,LPK+19,CX6A1,1,9,0,2,7,5,10,7,1,3,11,4,4,12,0,10,9,4,8,2,3
sp|P43274,MOUSE,LPK+19,H14,1,55,0,1,6,1,15,0,2,61,9,1,3,19,1,5,16,15,8,0,1
sp|P43276,MOUSE,LPK+19,H15,1,47,0,1,7,1,16,0,2,65,9,1,3,20,1,3,17,16,13,0,1
sp|P45376,MOUSE,LPK+19,ALDR,1,20,6,19,18,11,15,8,17,26,32,6,13,22,14,10,17,17,27,6,12
sp|P45952,MOUSE,LPK+19,ACADM,1,52,8,16,33,19,38,7,26,30,29,11,13,16,20,24,16,22,21,4,16
sp|P46935,MOUSE,LPK+19,NEDD4,1,33,9,70,74,40,54,24,37,49,79,21,41,60,36,55,52,51,49,21,32
sp|P47740,MOUSE,LPK+19,AL3A2,1,40,8,22,31,19,33,7,34,32,56,13,23,23,20,26,25,19,34,3,16
sp|P47911,MOUSE,LPK+19,RL6,1,22,1,11,11,7,18,9,12,50,24,4,4,19,11,25,16,18,24,0,10
sp|P47955,MOUSE,LPK+19,RLA1,1,23,2,6,12,4,11,1,6,7,8,2,4,7,0,0,8,3,8,1,1
sp|P47963,MOUSE,LPK+19,RL13,1,24,1,5,13,7,9,4,12,25,12,4,7,14,8,30,11,8,12,2,3
sp|P48036,MOUSE,LPK+19,ANXA5,1,25,1,28,27,13,23,3,18,21,36,8,7,5,11,19,20,23,18,1,12
sp|P48758,MOUSE,LPK+19,CBR1,1,21,5,15,20,11,22,4,11,20,28,5,12,15,12,18,13,15,24,3,3
sp|P48962,MOUSE,LPK+19,ADT1,1,32,4,16,6,20,31,3,18,23,24,8,8,7,14,16,17,10,23,5,13
sp|P49312,MOUSE,LPK+19,ROA1,1,11,2,17,18,22,65,8,8,18,8,6,18,9,10,24,34,12,17,1,12
sp|P49717,MOUSE,LPK+19,MCM4,1,59,12,48,61,28,43,22,54,45,84,21,28,47,48,61,74,52,51,2,22
sp|P49718,MOUSE,LPK+19,MCM5,1,56,14,47,52,28,52,16,50,46,64,29,15,30,33,60,55,29,39,2,17
sp|P50136,MOUSE,LPK+19,ODBA,1,40,5,21,31,19,32,12,22,17,31,11,17,24,30,37,30,14,21,5,23
sp|P50228,MOUSE,LPK+19,CXCL5,1,16,4,2,7,3,3,1,11,12,16,3,4,12,6,6,10,6,10,0,0
sp|P50516,MOUSE,LPK+19,VATA,1,43,6,36,45,22,50,9,39,35,48,22,17,31,18,33,51,30,51,6,25
sp|P50518,MOUSE,LPK+19,VATE1,1,20,1,15,21,5,8,1,16,24,24,10,9,5,20,14,5,6,15,0,7
sp|P50543,MOUSE,LPK+19,S10AB,1,5,3,7,6,7,6,1,6,8,11,4,6,2,7,3,6,7,2,0,1
sp|P50544,MOUSE,LPK+19,ACADV,1,65,7,25,42,30,64,9,35,40,64,20,22,23,32,35,51,30,47,3,12
sp|P51150,MOUSE,LPK+19,RAB7A,1,18,5,13,14,12,8,0,10,17,15,4,13,7,11,10,12,13,16,3,6
sp|P51569,MOUSE,LPK+19,AGAL,1,28,16,28,19,14,30,8,22,17,48,12,20,20,19,21,25,15,24,16,17
sp|P51881,MOUSE,LPK+19,ADT2,1,34,4,17,6,19,30,2,20,24,21,8,7,7,12,17,14,16,21,5,14
sp|P52196,MOUSE,LPK+19,THTR,1,19,4,17,18,14,24,8,7,14,26,6,7,18,11,22,25,14,25,7,11
sp|P52480,MOUSE,LPK+19,KPYM,1,58,10,30,38,16,41,12,39,37,40,17,17,23,13,31,26,26,45,3,9
sp|P52825,MOUSE,LPK+19,CPT2,1,59,10,40,30,39,33,23,21,39,71,15,22,37,27,37,52,36,39,7,21
sp|P52927,MOUSE,LPK+19,HMGA2,1,10,1,1,11,0,10,0,1,13,0,1,1,15,13,12,10,5,3,1,0
sp|P53996,MOUSE,LPK+19,CNBP,1,10,22,10,15,5,24,8,5,11,5,2,5,4,5,16,13,7,4,1,6
sp|P54071,MOUSE,LPK+19,IDHP,1,32,8,30,22,20,34,13,28,37,33,9,16,19,18,23,25,32,29,10,14
sp|P54729,MOUSE,LPK+19,NUB1,1,48,12,31,70,14,32,16,28,43,73,10,32,19,34,42,30,26,29,4,21
sp|P55096,MOUSE,LPK+19,ABCD3,1,34,9,29,38,33,49,18,39,42,81,21,26,21,24,45,41,30,42,5,32
sp|P55097,MOUSE,LPK+19,CATK,1,24,8,14,19,8,28,6,12,25,25,10,20,12,15,13,26,15,22,9,18
sp|P55288,MOUSE,LPK+19,CAD11,1,58,7,70,54,32,55,20,57,38,52,11,41,51,27,36,47,47,60,4,29
sp|P56371,MOUSE,LPK+19,RAB4A,1,20,5,11,17,11,17,2,12,12,21,6,10,3,11,14,14,14,9,2,7
sp|P56379,MOUSE,LPK+19,ATP68,1,4,0,1,1,1,4,3,4,6,4,3,0,4,4,2,3,2,6,2,4
sp|P57716,MOUSE,LPK+19,NICA,1,55,12,32,39,33,39,12,29,26,72,12,37,37,29,35,70,46,57,12,24
sp|P57746,MOUSE,LPK+19,VATD,1,24,0,10,29,10,11,3,19,27,26,7,8,4,8,20,8,15,13,0,5
sp|P58021,MOUSE,LPK+19,TM9S2,1,41,19,22,33,59,43,17,53,36,65,20,20,33,17,19,46,38,38,14,29
sp|P58252,MOUSE,LPK+19,EF2,1,63,17,53,61,35,65,16,54,64,72,28,28,45,28,45,46,40,70,7,21
sp|P59266,MOUSE,LPK+19,FITM2,1,18,8,4,11,15,18,13,9,11,39,6,5,8,6,13,16,21,19,10,12
sp|P59325,MOUSE,LPK+19,IF5,1,22,8,33,51,12,21,11,27,49,28,9,21,21,10,19,24,18,31,3,11
sp|P60867,MOUSE,LPK+19,RS20,1,6,2,5,9,2,6,3,12,13,7,3,2,7,2,10,7,12,10,1,0
sp|P61294,MOUSE,LPK+19,RAB6B,1,10,2,15,14,10,15,0,14,14,16,7,7,6,11,13,17,15,14,2,6
sp|P61358,MOUSE,LPK+19,RL27,1,10,0,8,3,7,8,2,6,23,7,4,5,6,1,13,6,5,14,1,7
sp|P61924,MOUSE,LPK+19,COPZ1,1,10,1,12,16,6,7,2,10,11,26,5,7,4,8,7,13,7,16,1,8
sp|P61982,MOUSE,LPK+19,1433G,1,23,3,17,28,3,8,4,10,17,24,7,14,4,12,13,18,11,15,2,14
sp|P62071,MOUSE,LPK+19,RRAS2,1,13,4,15,17,11,16,3,12,13,12,6,2,6,17,16,8,10,15,1,7
sp|P62242,MOUSE,LPK+19,RS8,1,11,5,6,14,3,17,4,12,31,17,1,10,7,6,23,10,9,9,3,10
sp|P62245,MOUSE,LPK+19,RS15A,1,6,2,6,6,8,11,4,11,11,12,5,7,3,4,11,5,5,11,1,1
sp|P62301,MOUSE,LPK+19,RS13,1,12,0,7,5,2,8,5,9,18,19,2,3,8,4,14,11,6,10,2,6
sp|P62309,MOUSE,LPK+19,RUXG,1,3,1,3,5,3,7,2,6,6,8,6,5,3,3,4,4,1,6,0,0
sp|P62317,MOUSE,LPK+19,SMD2,1,2,2,3,10,3,6,1,4,17,12,5,11,6,3,7,8,5,11,1,1
sp|P62743,MOUSE,LPK+19,AP2S1,1,8,3,8,12,11,3,4,9,9,15,4,10,0,6,8,2,6,15,1,8
sp|P62774,MOUSE,LPK+19,MTPN,1,12,3,11,8,2,10,4,4,12,18,2,4,4,3,2,3,5,7,1,3
sp|P62806,MOUSE,LPK+19,H4,1,7,0,3,4,2,17,2,6,11,8,2,2,1,2,14,2,7,9,0,4
sp|P62814,MOUSE,LPK+19,VATB2,1,41,6,27,35,19,39,8,38,22,43,17,20,31,21,31,29,29,35,1,19
sp|P62855,MOUSE,LPK+19,RS26,1,13,5,4,3,3,4,3,6,13,3,2,5,12,1,16,5,3,11,0,3
sp|P62897,MOUSE,LPK+19,CYC,1,8,2,4,7,4,14,3,6,18,6,3,5,3,3,2,1,8,3,1,4
sp|P62900,MOUSE,LPK+19,RL31,1,8,0,5,8,3,7,2,8,16,6,3,9,6,1,14,3,9,12,1,4
sp|P62911,MOUSE,LPK+19,RL32,1,9,2,2,7,4,5,4,9,18,10,4,11,6,3,17,7,3,10,1,3
sp|P62918,MOUSE,LPK+19,RL8,1,25,4,7,10,7,33,10,16,26,11,3,9,14,5,28,8,11,23,1,6
sp|P63024,MOUSE,LPK+19,VAMP3,1,9,2,7,4,1,5,0,9,7,7,3,4,1,7,6,10,4,12,4,1
sp|P63038,MOUSE,LPK+19,CH60,1,60,3,38,42,9,56,4,42,54,51,17,21,18,16,22,25,32,55,1,7
sp|P63094,MOUSE,LPK+19,GNAS2,1,26,8,28,33,20,18,7,24,25,30,7,25,14,21,29,18,17,26,4,14
sp|P63101,MOUSE,LPK+19,1433Z,1,24,3,15,30,6,11,1,10,20,24,7,10,5,14,11,19,10,12,2,11
sp|P63321,MOUSE,LPK+19,RALA,1,17,3,16,20,10,11,1,9,21,14,6,10,3,7,15,12,7,17,1,6
sp|P67778,MOUSE,LPK+19,PHB,1,31,1,15,20,12,17,3,21,12,27,1,7,9,15,19,17,14,25,1,5
sp|P67984,MOUSE,LPK+19,RL22,1,6,1,7,13,5,8,1,5,19,11,2,7,3,5,6,6,6,11,1,5
sp|P68033,MOUSE,LPK+19,ACTC,1,29,6,22,28,12,28,9,30,19,27,16,12,19,11,18,24,26,21,4,16
sp|P68254,MOUSE,LPK+19,1433T,1,24,5,17,27,6,9,1,12,19,27,6,12,4,10,11,16,16,10,2,11
sp|P68368,MOUSE,LPK+19,TBA4A,1,36,13,29,35,20,34,13,27,19,31,11,16,22,16,21,23,27,32,4,19
sp|P68369,MOUSE,LPK+19,TBA1A,1,36,12,27,37,20,37,13,27,19,32,10,16,20,16,21,21,30,34,4,19
sp|P70202,MOUSE,LPK+19,LXN,1,13,3,10,17,7,11,8,13,14,14,7,11,14,22,5,11,12,16,5,9
sp|P70333,MOUSE,LPK+19,HNRH2,1,27,5,24,31,24,65,12,12,16,23,18,17,17,16,31,41,18,25,2,25
sp|P70349,MOUSE,LPK+19,HINT1,1,11,2,11,5,4,13,7,13,9,9,4,2,7,6,5,5,2,8,1,2
sp|P70372,MOUSE,LPK+19,ELAV1,1,23,3,16,16,18,28,8,20,18,21,11,22,12,12,20,29,16,21,2,10
sp|P70404,MOUSE,LPK+19,IDHG1,1,41,7,15,19,7,26,17,31,21,31,14,24,17,11,22,25,22,33,1,9
sp|P70452,MOUSE,LPK+19,STX4,1,17,2,12,36,6,12,6,24,21,25,10,14,4,25,22,19,15,25,0,3
sp|P70677,MOUSE,LPK+19,CASP3,1,10,8,18,18,14,17,8,18,23,21,10,13,6,5,11,31,17,14,2,13
sp|P70698,MOUSE,LPK+19,PYRG1,1,19,12,34,45,23,46,17,35,38,56,13,15,33,26,33,42,27,52,5,20
sp|P70699,MOUSE,LPK+19,LYAG,1,57,13,44,51,45,69,24,32,23,106,21,32,76,45,49,78,67,66,21,34
sp|P84089,MOUSE,LPK+19,ERH,1,5,3,8,7,2,3,2,6,7,9,4,4,5,7,6,6,6,5,1,8
sp|P85094,MOUSE,LPK+19,ISC2A,1,18,6,8,10,7,11,3,12,7,32,4,1,13,16,13,20,7,16,0,2
sp|P97298,MOUSE,LPK+19,PEDF,1,26,1,21,25,19,22,8,19,23,57,8,13,27,15,21,43,29,27,4,9
sp|P97310,MOUSE,LPK+19,MCM2,1,64,12,61,83,30,55,25,53,44,80,29,34,41,36,72,65,37,57,2,24
sp|P97311,MOUSE,LPK+19,MCM6,1,55,16,50,81,35,43,19,47,45,74,14,29,30,36,58,62,41,62,3,21
sp|P97315,MOUSE,LPK+19,CSRP1,1,15,15,4,13,8,30,6,5,23,7,2,6,7,6,4,13,9,9,2,9
sp|P97352,MOUSE,LPK+19,S10AD,1,8,0,4,13,5,6,1,4,10,13,2,3,1,3,6,5,7,5,1,1
sp|P97384,MOUSE,LPK+19,ANX11,1,40,6,24,24,16,59,4,24,23,36,18,19,59,24,26,34,23,18,1,25
sp|P97429,MOUSE,LPK+19,ANXA4,1,23,5,25,25,10,24,2,21,21,33,10,8,3,14,24,27,17,13,1,13
sp|P97450,MOUSE,LPK+19,ATP5J,1,4,0,9,6,7,6,1,5,12,9,3,2,6,7,7,7,3,10,0,4
sp|P97807,MOUSE,LPK+19,FUMH,1,63,4,16,29,17,41,13,24,32,44,21,28,25,18,21,28,31,41,2,9
sp|P98192,MOUSE,LPK+19,GNPAT,1,41,12,27,47,43,35,9,32,46,91,18,20,31,24,33,58,24,55,5,27
sp|P99024,MOUSE,LPK+19,TBB5,1,30,8,26,36,23,35,10,18,15,32,17,21,20,21,22,26,31,33,4,16
sp|Q01721,MOUSE,LPK+19,GAS1,1,47,23,23,15,4,44,7,6,4,44,5,7,22,10,28,27,8,7,4,8
sp|Q02248,MOUSE,LPK+19,CTNB1,1,80,11,42,48,13,56,27,33,26,94,30,31,34,49,39,42,48,54,7,17
sp|Q02819,MOUSE,LPK+19,NUCB1,1,35,0,32,62,14,14,14,5,29,55,12,14,28,40,35,18,19,23,2,8
sp|Q03350,MOUSE,LPK+19,TSP2,1,47,68,124,60,40,102,32,40,48,67,15,77,62,52,54,82,68,80,22,32
sp|Q04207,MOUSE,LPK+19,TF65,1,37,8,34,31,22,33,11,25,18,47,12,18,63,29,35,50,34,29,1,12
sp|Q05816,MOUSE,LPK+19,FABP5,1,8,6,8,12,4,10,2,5,14,9,7,5,1,5,5,5,15,10,2,2
sp|Q06890,MOUSE,LPK+19,CLUS,1,22,11,27,39,23,15,11,14,29,48,15,20,19,32,24,39,19,27,4,10
sp|Q07417,MOUSE,LPK+19,ACADS,1,55,5,16,27,12,32,5,24,21,45,14,13,16,18,26,28,24,15,6,10
sp|Q07797,MOUSE,LPK+19,LG3BP,1,40,16,28,32,25,36,10,16,14,70,14,19,25,29,27,56,42,39,12,27
sp|Q08093,MOUSE,LPK+19,CNN2,1,21,8,16,13,7,34,5,11,21,26,14,16,14,23,9,24,16,12,2,13
sp|Q08509,MOUSE,LPK+19,EPS8,1,62,6,55,50,26,39,20,29,54,57,19,33,65,43,51,84,34,61,10,23
sp|Q08857,MOUSE,LPK+19,CD36,1,27,10,23,24,26,32,7,33,37,37,10,25,27,12,16,31,26,44,5,20
sp|Q0KL02,MOUSE,LPK+19,TRIO,1,196,56,183,250,103,185,107,146,203,316,69,107,129,181,163,298,138,178,34,60
sp|Q2TBE6,MOUSE,LPK+19,P4K2A,1,41,9,27,29,23,26,10,19,26,39,5,17,39,29,33,31,14,36,10,16
tr|Q3KQM4,MOUSE,LPK+19,Q3KQM4,1,17,6,21,17,16,25,4,12,16,28,11,14,18,18,11,17,15,31,1,9
sp|Q3TB82,MOUSE,LPK+19,PKHF1,1,22,12,12,22,10,19,8,13,14,25,3,5,15,11,24,23,16,16,5,4
sp|Q3TCN2,MOUSE,LPK+19,PLBL2,1,51,7,29,27,23,44,10,19,21,74,16,34,39,24,27,42,32,31,18,26
tr|Q3TF41,MOUSE,LPK+19,Q3TF41,1,18,4,38,54,20,15,6,20,35,26,8,12,18,14,13,12,19,24,3,9
sp|Q3THE2,MOUSE,LPK+19,ML12B,1,13,1,19,15,13,9,2,9,15,11,9,10,6,6,8,5,14,3,0,4
sp|Q3TIR3,MOUSE,LPK+19,RIC8A,1,43,10,32,50,18,24,16,10,21,77,19,13,27,20,43,29,28,40,1,9
tr|Q3TJI8,MOUSE,LPK+19,Q3TJI8,1,22,3,8,15,10,19,6,21,18,27,15,8,7,7,9,24,16,18,0,9
sp|Q3TZM9,MOUSE,LPK+19,ALG11,1,33,12,16,26,28,38,16,29,27,57,10,23,16,17,21,35,17,42,8,21
sp|Q3U7R1,MOUSE,LPK+19,ESYT1,1,65,4,70,76,32,75,27,37,53,149,15,25,73,48,68,89,53,91,19,23
tr|Q3U8S1,MOUSE,LPK+19,Q3U8S1,1,23,10,25,20,9,23,12,22,15,27,7,18,17,14,20,36,32,21,4,10
sp|Q3UHX2,MOUSE,LPK+19,HAP28,1,15,0,16,26,0,14,2,6,27,12,4,4,5,13,15,9,6,4,0,3
sp|Q3UJU9,MOUSE,LPK+19,RMD3,1,49,6,29,49,15,38,9,9,24,57,5,9,10,25,35,47,15,21,6,12
tr|Q3ULB1,MOUSE,LPK+19,Q3ULB1,1,29,31,17,31,15,24,16,13,41,24,14,20,20,19,13,21,13,26,6,17
sp|Q3UMR5,MOUSE,LPK+19,MCU,1,29,6,20,20,10,24,9,14,16,44,7,5,15,21,29,18,18,25,5,15
sp|Q3UPH1,MOUSE,LPK+19,PRRC1,1,45,1,14,22,15,37,9,19,13,30,14,8,56,20,15,48,30,36,4,7
tr|Q3UTR7,MOUSE,LPK+19,Q3UTR7,1,33,5,21,27,23,32,12,20,15,67,8,22,32,23,19,39,38,34,5,7
sp|Q3UV70,MOUSE,LPK+19,PDP1,1,41,10,28,35,22,29,22,21,22,56,10,29,30,27,32,32,26,36,7,23
tr|Q3UZI5,MOUSE,LPK+19,Q3UZI5,1,14,10,5,8,6,12,1,4,23,10,2,3,6,13,7,8,13,5,4,2
tr|Q3UZJ4,MOUSE,LPK+19,Q3UZJ4,1,16,6,17,40,28,12,7,29,37,53,11,12,22,22,25,32,18,27,4,15
sp|Q3V3R1,MOUSE,LPK+19,C1TM,1,80,15,57,57,29,84,19,57,60,110,18,30,56,43,50,61,52,80,7,12
tr|Q4VA93,MOUSE,LPK+19,Q4VA93,1,30,20,51,42,41,46,21,32,59,50,21,25,39,28,30,34,29,45,8,21
sp|Q4VAE3,MOUSE,LPK+19,TMM65,1,23,5,6,13,10,26,5,15,7,35,6,5,16,6,13,15,13,10,2,3
tr|Q564E2,MOUSE,LPK+19,Q564E2,1,21,6,17,19,7,25,7,24,27,37,9,15,11,12,10,25,12,35,6,7
sp|Q5SF07,MOUSE,LPK+19,IF2B2,1,45,2,18,51,21,44,20,49,38,43,9,22,41,33,32,37,32,39,2,14
tr|Q5SX75,MOUSE,LPK+19,Q5SX75,1,43,6,36,42,19,36,12,12,29,62,11,14,21,20,37,32,29,41,11,24
sp|Q5SYD0,MOUSE,LPK+19,MYO1D,1,59,14,53,60,52,53,26,66,87,85,26,52,34,44,66,56,47,76,8,42
sp|Q60597,MOUSE,LPK+19,ODO1,1,72,21,56,68,52,55,38,49,51,94,28,43,60,48,61,58,55,69,14,31
sp|Q60605,MOUSE,LPK+19,MYL6,1,8,3,11,17,8,14,4,4,9,13,7,8,3,6,5,4,9,14,0,4
sp|Q60648,MOUSE,LPK+19,SAP3,1,8,8,8,12,4,17,3,11,11,27,1,4,19,5,6,17,9,15,3,5
sp|Q60715,MOUSE,LPK+19,P4HA1,1,39,5,37,42,21,33,12,25,40,54,12,21,22,22,27,30,30,30,11,21
sp|Q60790,MOUSE,LPK+19,RASA3,1,44,22,50,63,48,38,21,49,61,72,13,32,36,40,51,64,43,49,6,32
sp|Q60865,MOUSE,LPK+19,CAPR1,1,49,3,31,55,18,48,14,12,28,46,19,34,57,82,34,69,40,42,2,24
