protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
UPI00034DF743,124285,NA,NA,1,19,0,5,6,2,5,2,5,12,12,5,4,1,7,18,5,3,6,1,5
UPI00034A90D1,124285,NA,NA,1,20,0,6,11,2,19,1,6,4,13,2,1,10,10,16,13,6,14,0,1
UPI00034B28FA,124285,NA,NA,1,65,0,32,50,10,18,3,8,26,29,7,6,9,20,49,22,19,21,11,5
UPI0003488EB3,124285,NA,NA,1,41,2,31,31,11,35,8,21,15,29,8,6,18,13,27,22,27,36,2,14
UPI00036058DD,124285,NA,NA,1,57,3,24,26,7,40,6,13,9,39,4,11,23,9,36,16,24,43,4,3
UPI00034490C0,124285,NA,NA,1,9,0,8,9,4,11,2,6,4,15,5,3,6,3,10,7,9,4,2,0
UPI00034B6587,124285,NA,NA,1,38,3,16,18,5,19,3,11,2,28,6,5,18,5,20,10,21,24,2,2
UPI00034D2F2F,124285,NA,NA,1,40,1,23,28,40,55,20,39,19,57,19,11,31,14,27,30,29,45,11,16
UPI0003496B56,124285,NA,NA,1,33,4,22,31,14,35,14,20,11,26,14,17,30,10,19,26,22,19,6,11
UPI0003688087,124285,NA,NA,1,36,1,28,40,9,29,3,7,4,24,6,10,10,25,9,24,13,18,2,14
UPI00036675F2,124285,NA,NA,1,26,0,17,25,2,21,1,7,14,21,7,4,2,26,19,21,15,13,0,3
UPI000363075E,124285,NA,NA,1,50,4,47,44,7,67,7,13,5,43,15,17,20,14,15,29,27,38,3,7
UPI0003817F3B,124285,NA,NA,1,44,3,26,38,23,34,14,19,13,43,14,14,31,11,30,25,20,18,7,19
UPI000348384A,124285,NA,NA,1,51,3,28,40,12,49,16,15,5,40,8,6,23,12,35,28,24,46,1,15
UPI000349B774,124285,NA,NA,1,36,1,16,17,4,23,5,6,4,24,2,6,9,6,19,7,14,31,1,1
UPI0003487DF3,124285,NA,NA,1,43,7,15,21,7,24,7,8,6,17,10,5,12,6,17,17,16,28,3,8
UPI000347221C,124285,NA,NA,1,80,2,18,25,44,56,5,24,5,75,15,5,30,10,24,23,33,62,6,10
UPI00034A108F,124285,NA,NA,1,105,1,19,18,35,73,14,33,16,92,24,7,26,7,21,35,32,63,10,16
UPI00034B636D,124285,NA,NA,1,48,0,12,17,9,38,6,16,4,31,11,7,20,8,15,22,20,32,3,4
UPI00034B443F,124285,NA,NA,1,60,2,12,21,28,39,7,24,9,52,20,9,27,9,23,23,23,48,13,11
UPI000362238B,124285,NA,NA,1,42,1,31,47,26,51,9,10,9,57,14,16,31,17,29,35,42,44,7,19
UPI000347D3BD,124285,NA,NA,1,19,0,5,11,3,11,0,4,9,6,2,3,6,2,9,6,4,8,1,2
UPI00036CC3F1,124285,NA,NA,1,34,1,26,16,12,34,12,14,4,30,4,4,23,5,25,16,20,28,1,10
UPI00034BAF5E,124285,NA,NA,1,50,3,31,25,5,52,5,9,4,47,6,3,26,5,32,22,34,36,3,2
UPI00034B85DB,124285,NA,NA,1,66,7,41,28,16,41,16,11,7,66,9,10,33,16,41,40,32,37,5,11
UPI00034D55CF,124285,NA,NA,1,43,3,37,32,22,41,12,11,11,49,9,9,28,14,38,25,28,28,5,25
UPI000377CA1F,124285,NA,NA,1,165,12,61,95,20,101,29,16,7,141,9,11,49,19,122,40,57,85,19,10
UPI00034ABB76,124285,NA,NA,1,102,2,13,24,17,66,5,23,7,52,17,6,29,13,14,21,33,52,4,6
UPI00034DA0EC,124285,NA,NA,1,34,1,17,16,6,26,12,8,3,27,2,1,21,3,20,17,19,17,7,7
UPI000362F625,124285,NA,NA,1,79,4,48,58,19,58,21,14,6,75,17,10,42,24,54,26,34,53,9,10
UPI0003699C5D,124285,NA,NA,1,25,1,10,12,3,22,6,14,3,25,6,2,16,6,11,14,10,17,6,9
UPI0003490D66,124285,NA,NA,1,52,1,24,15,6,42,12,2,3,38,7,5,22,4,41,14,16,39,6,4
UPI000348E5FA,124285,NA,NA,1,17,2,12,16,1,6,2,6,3,12,1,2,5,6,12,5,4,14,2,4
UPI00037CC7EB,124285,NA,NA,1,13,2,12,15,6,16,9,10,5,20,2,4,12,3,10,11,11,17,3,8
UPI00034854D9,124285,NA,NA,1,7,0,4,2,5,15,1,2,6,4,1,5,2,2,9,8,2,9,0,0
UPI000371CF47,124285,NA,NA,1,8,0,5,10,1,11,2,7,12,5,2,4,5,5,5,7,9,19,1,5
UPI0003498B39,124285,NA,NA,1,34,2,16,26,5,35,8,25,11,24,12,9,14,6,27,18,23,42,0,7
UPI000345F683,124285,NA,NA,1,11,0,8,12,7,12,3,8,4,11,4,3,6,2,11,9,8,13,0,2
UPI00034B3322,124285,NA,NA,1,16,1,19,20,12,23,9,13,10,28,11,9,16,10,18,17,16,24,1,1
UPI0003468AD5,124285,NA,NA,1,22,0,4,9,12,16,2,20,4,25,5,1,8,7,12,11,16,26,3,8
UPI000369FFD8,124285,NA,NA,1,32,4,21,35,18,34,2,12,2,27,5,8,15,12,15,13,20,18,4,3
UPI00034DAF73,124285,NA,NA,1,5,2,10,15,5,8,8,7,6,9,2,6,5,0,7,4,11,15,2,4
UPI000347492A,124285,NA,NA,1,44,3,30,30,21,45,9,17,19,45,8,12,18,9,22,26,25,23,5,10
UPI000375C92F,124285,NA,NA,1,17,1,14,9,8,13,2,3,1,11,3,2,10,4,16,12,7,11,4,6
UPI0003464DA2,124285,NA,NA,1,47,1,37,34,11,53,11,15,5,47,7,9,26,16,50,25,33,52,5,5
UPI00037E7A58,124285,NA,NA,1,22,0,23,20,3,17,2,9,4,32,4,3,10,2,28,8,14,21,2,7
UPI00036537AC,124285,NA,NA,1,21,2,26,17,9,22,6,7,10,25,5,4,7,4,18,16,13,18,3,7
UPI000346DDF2,124285,NA,NA,1,33,3,19,14,24,25,6,16,8,37,12,9,11,11,27,24,29,30,9,7
UPI00037F6784,124285,NA,NA,1,84,9,37,40,27,58,13,22,5,78,17,19,32,21,36,45,39,63,23,24
UPI000345021F,124285,NA,NA,1,18,0,9,16,6,17,2,3,14,9,2,5,12,5,13,11,9,13,0,5
UPI00037F810D,124285,NA,NA,1,23,3,16,24,4,19,2,6,11,19,5,3,10,6,18,9,13,16,0,6
UPI000348ABEC,124285,NA,NA,1,16,0,5,8,5,21,2,7,16,10,2,5,8,5,10,9,10,13,0,2
UPI00035E4DB6,124285,NA,NA,1,7,4,1,1,4,5,1,3,7,3,2,0,1,2,10,5,1,2,1,1
UPI00034A5DFD,124285,NA,NA,1,11,0,8,7,2,15,0,12,10,7,3,2,5,2,14,4,6,11,0,3
UPI00034ACE3D,124285,NA,NA,1,5,1,6,8,0,4,2,4,10,5,3,3,1,2,10,4,10,9,1,4
UPI000362783D,124285,NA,NA,1,16,0,7,6,4,7,2,4,7,7,1,3,6,3,17,7,9,14,1,0
UPI00034B33D7,124285,NA,NA,1,4,0,3,7,3,5,6,5,8,3,4,2,3,1,9,6,4,8,1,0
UPI0003455F39,124285,NA,NA,1,31,0,13,14,4,19,8,5,14,15,2,6,8,15,18,11,11,23,0,6
UPI00034D66C7,124285,NA,NA,1,13,2,10,10,5,33,7,7,17,13,6,5,10,7,16,8,18,24,0,5
UPI00034C9AE3,124285,NA,NA,1,22,0,8,21,5,10,0,2,14,16,2,4,3,1,1,5,4,11,0,0
UPI000347F644,124285,NA,NA,1,12,0,12,17,5,10,1,9,20,16,1,5,4,10,10,13,6,11,0,3
UPI0003494A7F,124285,NA,NA,1,63,2,38,39,9,59,17,18,7,69,3,9,29,13,46,25,38,59,4,6
UPI000346CB72,124285,NA,NA,1,25,2,22,20,12,24,10,11,9,27,11,8,27,13,32,14,18,17,7,18
UPI00034572DE,124285,NA,NA,1,68,2,9,3,17,64,1,15,0,59,12,3,30,10,25,19,36,40,10,7
UPI00034CE657,124285,NA,NA,1,29,0,14,18,10,26,12,15,4,17,8,3,10,1,32,15,19,23,5,5
UPI0003495E8A,124285,NA,NA,1,6,4,3,5,4,6,3,3,5,3,1,0,3,2,6,3,8,4,0,2
UPI000346BB58,124285,NA,NA,1,17,0,7,15,2,13,4,4,3,9,2,1,3,1,10,9,6,22,1,0
UPI000374443E,124285,NA,NA,1,28,0,18,24,3,21,10,13,8,23,9,1,12,15,31,12,13,24,6,10
UPI0003819CB8,124285,NA,NA,1,26,2,4,6,5,15,5,3,0,11,2,1,12,2,13,15,9,7,2,2
UPI00037EB976,124285,NA,NA,1,20,1,20,17,4,23,5,11,4,14,9,4,17,1,17,15,10,18,3,6
UPI000363F2F4,124285,NA,NA,1,44,0,21,28,7,20,2,4,6,26,5,8,19,23,22,15,12,29,2,4
UPI00034DB3DC,124285,NA,NA,1,9,1,11,18,4,5,6,8,2,4,3,2,9,3,13,10,8,12,1,7
UPI00034BE3F3,124285,NA,NA,1,36,2,14,31,7,31,6,10,9,34,11,8,14,5,23,20,18,18,5,13
UPI0003487D4C,124285,NA,NA,1,21,7,17,13,5,34,10,4,2,16,2,4,15,4,25,11,10,19,10,7
UPI0003645DB8,124285,NA,NA,1,53,0,16,12,6,21,4,2,1,26,2,1,17,1,24,18,11,26,1,5
UPI00034B99A7,124285,NA,NA,1,8,4,3,5,2,8,1,0,1,4,1,1,5,1,5,6,2,4,1,4
UPI0003478443,124285,NA,NA,1,48,8,47,44,19,56,9,29,23,41,7,17,27,18,51,26,23,45,7,17
UPI00034B924D,124285,NA,NA,1,90,4,12,16,18,70,3,21,3,75,13,5,36,12,26,37,22,52,8,7
UPI00034C4030,124285,NA,NA,1,46,1,7,13,15,44,3,35,5,40,9,13,13,14,16,22,23,46,5,6
UPI000349EA2A,124285,NA,NA,1,22,3,7,14,4,13,3,6,6,12,3,3,1,6,9,13,5,16,1,3
UPI0003455B22,124285,NA,NA,1,39,1,20,30,11,31,8,13,5,60,6,11,13,5,36,23,18,38,1,6
UPI000347B0F3,124285,NA,NA,1,41,2,19,24,4,30,2,6,2,28,2,3,17,7,26,8,13,26,5,6
UPI00034A1A9A,124285,NA,NA,1,72,2,60,46,23,65,24,12,7,56,11,10,57,7,56,43,39,52,24,12
UPI00034D0A29,124285,NA,NA,1,28,3,17,23,8,33,15,9,8,25,7,9,22,4,16,9,21,21,2,3
UPI00037E3BB1,124285,NA,NA,1,41,2,22,21,10,45,9,10,1,41,4,8,20,12,42,25,22,38,10,3
UPI00034C4866,124285,NA,NA,1,5,0,9,10,2,4,1,8,5,6,2,1,3,5,0,5,3,9,0,1
UPI00037626F5,124285,NA,NA,1,63,1,13,13,18,44,9,17,5,49,12,6,23,10,34,26,24,42,10,12
UPI000349EF38,124285,NA,NA,1,35,2,15,21,4,25,11,11,4,20,1,2,17,5,21,15,8,25,5,1
UPI000349BE1E,124285,NA,NA,1,38,1,37,30,14,26,10,20,10,43,10,15,15,12,37,27,28,34,2,13
UPI000348F971,124285,NA,NA,1,31,1,21,36,18,21,6,12,10,20,6,7,12,11,32,15,13,28,6,4
UPI00034A960F,124285,NA,NA,1,28,0,8,21,5,19,6,7,10,19,9,4,5,7,21,12,7,21,4,6
UPI00036F80EF,124285,NA,NA,1,41,0,19,23,9,29,13,11,4,29,5,2,20,6,30,19,13,34,1,6
UPI00037AB3EA,124285,NA,NA,1,29,0,16,12,6,27,11,5,4,26,2,3,15,3,18,15,15,20,4,5
UPI0003497323,124285,NA,NA,1,70,4,44,43,16,66,20,32,12,61,14,18,39,18,47,42,36,51,6,13
UPI00036E203A,124285,NA,NA,1,55,6,38,26,9,33,13,5,9,54,5,7,41,10,44,13,29,41,12,16
UPI00034BA43B,124285,NA,NA,1,20,0,25,22,3,19,3,9,1,14,5,5,13,4,9,16,13,16,5,6
UPI000348C546,124285,NA,NA,1,44,8,19,30,5,19,15,14,11,23,9,10,12,9,20,17,27,32,3,5
UPI0003782F77,124285,NA,NA,1,24,5,18,22,11,22,15,12,6,31,5,9,10,10,22,19,14,28,2,9
UPI0003469979,124285,NA,NA,1,33,3,23,26,14,26,12,12,4,31,7,8,19,8,27,11,16,18,10,11
UPI00037736C3,124285,NA,NA,1,29,1,11,16,9,19,11,2,2,28,3,3,13,10,19,11,14,10,2,11
UPI00034D3E06,124285,NA,NA,1,18,0,2,5,1,2,1,5,10,5,1,6,0,7,11,7,2,6,0,0
UPI0003455577,124285,NA,NA,1,67,2,30,24,30,49,2,15,7,64,16,14,23,12,31,29,42,49,12,21
UPI0003467D97,124285,NA,NA,1,48,3,41,49,20,57,13,13,3,51,7,8,34,11,44,28,28,37,18,17
UPI0003460073,124285,NA,NA,1,25,0,9,10,0,5,0,2,3,10,1,1,3,2,9,8,12,13,0,1
UPI00034621B8,124285,NA,NA,1,43,0,18,16,7,40,8,8,7,35,7,5,10,12,18,12,13,33,0,1
UPI00035DDAF3,124285,NA,NA,1,122,2,43,33,35,100,2,47,16,83,21,17,31,13,34,40,39,96,4,10
UPI000375E0B6,124285,NA,NA,1,3,1,9,9,4,10,4,8,8,15,2,4,1,2,7,3,9,14,0,2
UPI000346217D,124285,NA,NA,1,55,2,44,57,15,57,26,24,15,77,13,9,28,16,58,43,41,59,9,8
UPI00034BA32F,124285,NA,NA,1,15,1,8,9,1,13,2,3,1,5,3,4,7,6,6,8,2,11,3,2
UPI00037FFD7A,124285,NA,NA,1,15,1,18,16,9,29,4,9,6,19,6,4,9,14,23,18,15,24,0,3
UPI00035F849D,124285,NA,NA,1,32,0,9,13,0,11,3,3,12,15,3,7,9,13,23,9,13,12,2,2
UPI000344A684,124285,NA,NA,1,27,2,12,38,2,21,4,10,8,15,6,9,12,13,13,12,8,16,5,8
UPI000344FD6E,124285,NA,NA,1,3,4,1,0,1,8,2,2,4,0,1,4,3,1,8,5,5,8,1,0
UPI00034AED07,124285,NA,NA,1,53,5,40,56,5,43,4,13,5,37,4,11,14,16,14,23,21,28,6,5
UPI00034BFC22,124285,NA,NA,1,9,3,6,9,5,7,6,4,2,9,3,6,8,6,10,11,13,13,2,4
UPI00034DF1B2,124285,NA,NA,1,18,0,10,24,6,8,1,9,13,13,4,8,8,4,15,12,10,18,0,4
UPI0003475C79,124285,NA,NA,1,44,0,15,27,8,27,1,10,11,21,5,4,12,8,21,8,10,32,0,4
UPI000345DB80,124285,NA,NA,1,46,3,25,40,16,50,14,25,21,36,10,12,13,16,22,25,29,49,2,14
UPI00034C2DC6,124285,NA,NA,1,40,1,57,52,22,50,9,12,2,35,9,17,35,14,28,29,41,46,4,17
UPI00037635DA,124285,NA,NA,1,67,1,16,17,31,46,2,32,9,67,18,12,26,9,15,25,30,58,10,10
UPI000347ED68,124285,NA,NA,1,48,4,36,39,15,44,11,14,5,43,13,17,22,19,24,31,26,43,4,14
UPI00034DA53D,124285,NA,NA,1,22,3,16,25,2,14,5,8,1,29,9,4,10,10,27,13,14,13,0,3
UPI000348981C,124285,NA,NA,1,63,3,14,28,14,49,15,16,7,39,9,8,22,19,22,17,30,34,3,6
UPI00037E0FB7,124285,NA,NA,1,35,0,17,18,8,21,9,11,5,20,9,4,12,4,15,11,11,21,1,3
UPI000345B78C,124285,NA,NA,1,76,2,51,47,18,77,11,46,43,87,21,10,65,21,44,45,43,74,5,11
UPI00037BC8C2,124285,NA,NA,1,54,7,40,49,15,49,8,12,5,47,4,6,23,13,42,23,25,44,2,10
UPI000347E894,124285,NA,NA,1,75,4,32,27,10,47,18,8,3,53,8,12,32,10,43,22,20,58,5,4
UPI00034B4897,124285,NA,NA,1,41,1,34,40,7,39,4,16,1,28,7,11,15,16,9,20,18,24,2,11
UPI000345937D,124285,NA,NA,1,40,1,5,8,13,22,1,10,1,41,8,4,22,4,20,13,20,36,7,2
UPI000363FE0B,124285,NA,NA,1,14,1,12,15,5,20,6,7,2,20,6,2,6,7,14,11,13,11,4,4
UPI000377A93E,124285,NA,NA,1,48,1,15,19,10,24,12,10,2,31,8,2,19,9,26,17,20,30,4,2
UPI00034C17D5,124285,NA,NA,1,34,1,11,19,4,19,3,2,2,25,3,4,8,10,20,9,10,21,1,5
UPI00034543E9,124285,NA,NA,1,51,4,33,34,16,46,14,14,5,40,13,6,24,14,40,17,26,30,8,7
UPI000345931F,124285,NA,NA,1,69,1,7,5,7,39,5,15,0,59,7,3,13,6,24,21,23,42,2,5
UPI00037FDC12,124285,NA,NA,1,39,2,21,18,7,21,7,7,4,38,7,3,11,2,30,9,16,25,2,6
UPI0003751175,124285,NA,NA,1,53,1,34,44,8,34,8,12,1,27,6,9,31,11,18,25,18,38,7,4
UPI00034DE63B,124285,NA,NA,1,60,0,20,30,8,44,10,14,4,52,6,6,33,9,34,27,27,41,5,9
UPI00034B9BDD,124285,NA,NA,1,57,3,11,17,23,54,3,31,10,65,14,10,15,15,16,26,29,49,11,12
UPI00034B748C,124285,NA,NA,1,41,1,18,16,6,28,11,7,5,29,6,4,12,7,12,16,18,27,2,1
UPI000345D1EA,124285,NA,NA,1,32,6,33,56,11,44,6,14,2,33,9,10,30,15,32,32,31,37,6,14
UPI0003723E3A,124285,NA,NA,1,49,3,35,25,8,33,13,18,7,43,13,8,34,15,42,26,30,34,10,11
UPI0003476F36,124285,NA,NA,1,15,0,9,21,2,18,3,10,10,14,2,4,8,4,9,7,13,12,1,4
UPI0003497815,124285,NA,NA,1,44,2,21,28,11,45,14,11,10,36,11,6,17,10,19,20,29,36,3,8
UPI00034D9C27,124285,NA,NA,1,60,1,24,54,13,45,4,7,8,26,2,13,31,11,9,27,31,26,5,7
UPI000346B6D2,124285,NA,NA,1,16,3,21,21,8,24,5,11,12,21,3,4,16,8,15,18,19,35,2,4
UPI000347AD7D,124285,NA,NA,1,15,0,8,4,5,7,0,5,9,4,1,4,3,1,6,4,9,8,0,0
UPI00034777CB,124285,NA,NA,1,61,3,24,22,13,40,16,9,2,36,10,5,27,8,26,28,31,35,0,8
UPI0003489139,124285,NA,NA,1,91,1,27,31,12,60,13,17,7,80,8,3,36,15,51,24,39,56,10,10
UPI00034790C0,124285,NA,NA,1,55,2,19,29,36,43,13,22,8,54,12,15,19,10,19,23,28,40,16,18
UPI0003651206,124285,NA,NA,1,14,5,8,11,5,18,3,3,4,6,1,0,7,6,6,8,11,16,0,2
UPI000349F615,124285,NA,NA,1,55,2,19,24,13,24,7,24,6,36,6,10,10,11,26,23,32,38,11,6
UPI000361169D,124285,NA,NA,1,30,3,19,20,6,27,7,11,15,25,4,10,7,8,10,15,7,27,2,6
UPI00034D756B,124285,NA,NA,1,41,0,28,21,9,34,14,16,1,30,9,11,25,15,27,11,25,22,5,10
UPI0003496BFA,124285,NA,NA,1,36,2,13,25,10,36,8,15,2,40,10,10,19,17,36,25,25,42,9,6
UPI0003499BE7,124285,NA,NA,1,29,0,15,21,11,12,6,6,6,20,3,6,8,6,20,6,13,12,4,3
UPI0003479BEC,124285,NA,NA,1,37,0,16,28,9,16,6,19,12,24,8,9,10,15,24,19,12,36,3,5
UPI00034CB3F1,124285,NA,NA,1,38,4,19,22,3,22,5,15,9,27,10,7,39,8,31,22,20,15,9,5
UPI000344A527,124285,NA,NA,1,54,4,23,27,10,56,16,6,3,47,6,5,19,14,36,24,26,32,3,4
UPI0003449B62,124285,NA,NA,1,11,0,3,8,2,12,5,5,14,9,6,1,10,7,7,7,3,9,0,7
