protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|Q9ABB3,CAUCR,KLB+15,NA,1,7,0,2,3,4,14,3,2,10,5,1,3,3,3,5,7,6,9,0,2
sp|Q9ABB2,CAUCR,KLB+15,NA,1,29,0,5,16,3,20,1,6,18,10,2,0,9,4,11,3,11,19,1,3
sp|Q9AAY2,CAUCR,KLB+15,NA,1,63,3,37,32,13,31,15,20,21,43,13,12,24,13,24,21,21,34,10,13
sp|Q9AAV8,CAUCR,KLB+15,NA,1,20,1,12,15,5,18,8,13,15,15,2,6,9,5,9,7,10,23,0,4
sp|P58060,CAUCR,KLB+15,NA,1,30,0,12,7,4,14,1,8,16,21,3,4,5,7,7,5,9,16,0,3
sp|Q9AAU7,CAUCR,KLB+15,NA,1,21,0,4,18,1,9,0,5,14,13,1,3,4,5,2,7,4,15,1,0
sp|Q9AAG0,CAUCR,KLB+15,NA,1,37,0,15,10,8,25,4,13,19,12,6,7,10,4,12,10,10,25,1,1
sp|Q9AAF9,CAUCR,KLB+15,NA,1,15,1,3,10,4,13,1,11,17,11,4,5,8,5,5,5,14,8,0,3
sp|Q9AAE1,CAUCR,KLB+15,NA,1,14,1,3,3,4,7,2,4,10,13,2,3,4,5,7,9,5,3,0,0
sp|Q9AAA5,CAUCR,KLB+15,NA,1,115,8,76,72,41,75,26,38,44,72,16,17,53,21,71,36,54,70,29,35
sp|Q9AA85,CAUCR,KLB+15,NA,1,12,0,15,11,3,13,4,9,10,12,5,6,10,5,9,15,16,24,0,9
tr|Q9AA65,CAUCR,KLB+15,NA,1,52,4,46,49,16,50,9,42,32,55,16,22,29,20,47,32,33,45,3,8
sp|Q9A9E3,CAUCR,KLB+15,NA,1,22,0,7,2,5,9,3,7,13,6,2,3,1,4,14,2,3,10,1,4
sp|Q9A9E2,CAUCR,KLB+15,NA,1,6,0,1,1,1,8,2,4,12,6,2,2,2,1,6,2,5,2,0,3
sp|Q9A8Z9,CAUCR,KLB+15,NA,1,14,0,10,12,4,12,5,10,13,14,3,6,5,3,19,4,6,6,2,4
sp|Q9A8V4,CAUCR,KLB+15,NA,1,5,0,9,5,3,3,4,8,8,9,2,3,6,3,11,4,9,10,0,0
sp|Q9A8V3,CAUCR,KLB+15,NA,1,35,1,9,19,9,32,8,4,19,14,5,6,12,8,15,7,20,28,2,2
sp|Q9A8V2,CAUCR,KLB+15,NA,1,31,0,14,7,6,17,5,11,20,20,2,8,5,6,17,11,8,21,1,2
sp|Q9A8V1,CAUCR,KLB+15,NA,1,10,0,5,6,3,5,1,8,12,6,1,4,1,2,5,3,13,12,0,1
sp|Q9A8V0,CAUCR,KLB+15,NA,1,27,1,11,10,5,37,9,13,23,21,6,11,16,9,30,10,14,20,0,6
sp|Q9A8U9,CAUCR,KLB+15,NA,1,7,0,5,2,6,9,4,2,11,5,4,2,5,1,6,6,5,9,2,1
sp|Q9A8U8,CAUCR,KLB+15,NA,1,16,1,3,10,3,4,2,7,9,12,3,8,4,5,15,8,4,10,0,2
sp|Q9A8U7,CAUCR,KLB+15,NA,1,24,1,16,16,5,27,5,21,17,19,5,5,8,8,33,8,9,14,4,5
sp|Q9A8U6,CAUCR,KLB+15,NA,1,17,0,6,7,5,15,1,11,12,7,4,1,8,5,18,3,8,11,2,2
sp|Q9A8U5,CAUCR,KLB+15,NA,1,9,0,3,4,2,2,1,6,7,5,2,2,1,4,6,1,5,3,0,0
sp|Q9A8U4,CAUCR,KLB+15,NA,1,8,1,3,6,0,3,3,6,13,4,1,1,4,1,4,4,3,11,1,2
sp|Q9A8U3,CAUCR,KLB+15,NA,1,10,1,5,5,2,10,1,9,10,7,4,7,5,4,13,6,2,20,0,1
sp|Q9A8U2,CAUCR,KLB+15,NA,1,8,0,6,4,1,12,2,4,15,4,2,6,4,4,5,4,5,18,0,0
sp|Q9A8U1,CAUCR,KLB+15,NA,1,19,1,11,12,9,13,1,12,19,15,8,6,6,10,12,4,8,12,1,6
sp|Q9A8U0,CAUCR,KLB+15,NA,1,15,1,1,8,2,4,0,4,12,11,2,5,4,2,13,6,2,6,1,2
sp|Q9A8T9,CAUCR,KLB+15,NA,1,11,1,8,8,3,10,0,10,11,10,4,4,8,1,11,13,3,11,0,5
sp|Q9A8T8,CAUCR,KLB+15,NA,1,20,0,5,12,3,21,2,9,19,12,4,1,8,7,11,7,10,21,2,3
sp|Q9A8T7,CAUCR,KLB+15,NA,1,21,0,7,7,4,9,1,4,9,9,1,3,2,2,13,9,3,10,0,2
sp|Q9A8T6,CAUCR,KLB+15,NA,1,25,0,9,14,4,26,4,8,13,8,7,4,9,7,25,9,8,19,1,1
sp|Q9A8T5,CAUCR,KLB+15,NA,1,3,0,2,4,0,5,1,3,3,6,2,2,2,4,8,3,6,7,0,0
sp|Q9A8T4,CAUCR,KLB+15,NA,1,25,0,2,13,4,22,1,6,18,13,5,5,5,4,12,5,8,11,1,1
sp|Q9A8T1,CAUCR,KLB+15,NA,1,10,1,6,6,0,10,3,12,10,9,3,6,4,5,17,2,8,7,0,3
sp|Q9A8T0,CAUCR,KLB+15,NA,1,17,1,3,6,2,12,3,7,9,3,6,7,7,3,12,10,11,8,1,1
sp|Q9A8S8,CAUCR,KLB+15,NA,1,14,0,8,8,4,11,5,6,12,10,4,3,5,4,14,7,5,13,0,4
sp|Q9A8L2,CAUCR,KLB+15,NA,1,26,4,19,20,10,23,7,8,8,31,9,13,16,20,16,13,9,24,7,16
tr|Q9A8H7,CAUCR,KLB+15,NA,1,12,1,8,10,5,11,7,7,16,12,3,7,10,4,12,4,7,16,1,4
sp|Q9A8H6,CAUCR,KLB+15,NA,1,19,0,7,7,6,15,2,7,12,11,3,3,9,7,15,10,7,11,1,5
sp|Q9A7Y2,CAUCR,KLB+15,NA,1,44,2,31,21,19,35,12,12,9,35,7,3,20,6,33,16,23,28,1,9
sp|Q9A7Q3,CAUCR,KLB+15,NA,1,28,0,11,22,4,19,3,9,12,14,3,8,2,8,14,7,9,17,0,4
sp|Q9A7Q2,CAUCR,KLB+15,NA,1,16,1,3,3,4,5,0,4,10,6,1,1,7,2,11,4,4,7,0,3
sp|Q9A7Q1,CAUCR,KLB+15,NA,1,14,0,7,14,3,6,3,9,6,14,3,5,6,7,13,3,2,6,1,4
sp|Q9A7K2,CAUCR,KLB+15,NA,1,3,0,4,3,1,4,4,2,6,4,3,3,4,1,7,4,4,2,0,1
sp|Q9A752,CAUCR,KLB+15,NA,1,46,4,30,31,3,27,8,14,13,32,7,12,10,17,29,28,20,21,9,10
sp|Q9A734,CAUCR,KLB+15,NA,1,55,6,33,45,40,53,17,29,22,53,15,24,39,28,38,27,21,41,8,15
sp|Q9A704,CAUCR,KLB+15,NA,1,57,1,17,28,7,26,3,14,21,26,9,9,7,10,14,12,20,28,2,1
sp|Q9A703,CAUCR,KLB+15,NA,1,39,3,16,17,5,24,6,17,10,30,5,8,14,10,18,12,10,16,3,5
sp|Q9A5V4,CAUCR,KLB+15,NA,1,5,0,3,7,3,4,2,4,7,8,3,3,3,0,6,1,6,5,0,2
sp|Q9A5I8,CAUCR,KLB+15,NA,1,4,0,2,3,3,2,1,4,11,2,2,2,2,0,4,2,5,4,0,2
sp|Q9A5D9,CAUCR,KLB+15,NA,1,18,1,6,14,8,12,4,5,17,14,4,11,9,7,20,18,6,20,1,10
sp|Q9A5C1,CAUCR,KLB+15,NA,1,125,4,59,63,35,92,25,30,42,80,17,18,31,31,50,41,49,68,6,14
sp|Q99QM0,CAUCR,KLB+15,NA,1,33,4,22,38,12,37,10,27,22,25,15,8,21,11,23,9,30,40,0,9
sp|Q9A3K4,CAUCR,KLB+15,NA,1,57,4,52,54,25,57,11,44,50,52,22,18,34,18,35,35,41,57,4,22
sp|Q9A3K3,CAUCR,KLB+15,NA,1,19,0,8,12,5,9,3,5,12,10,5,7,6,3,20,5,8,13,2,5
sp|Q9A3K2,CAUCR,KLB+15,NA,1,5,3,3,3,0,11,3,6,13,10,1,4,11,5,16,4,8,13,0,4
sp|Q9A3C9,CAUCR,KLB+15,NA,1,7,0,6,1,4,9,3,3,6,4,2,3,3,2,5,4,8,2,1,3
sp|Q9A3A7,CAUCR,KLB+15,NA,1,8,0,2,7,2,5,2,2,12,7,4,3,5,5,13,3,0,6,0,1
sp|Q9A383,CAUCR,KLB+15,NA,1,1,1,2,0,1,3,1,3,8,2,2,1,1,1,6,3,1,3,0,1
tr|Q9A2H4,CAUCR,KLB+15,NA,1,44,0,44,49,19,56,6,28,37,39,15,16,19,19,37,33,27,65,6,6
sp|Q9A2B4,CAUCR,KLB+15,NA,1,16,2,18,15,5,21,2,8,7,22,1,2,15,4,14,7,12,17,1,4
sp|P58122,CAUCR,KLB+15,NA,1,41,0,6,21,2,10,2,4,16,9,1,4,10,6,12,4,4,8,2,3
sp|Q9A7Z5,CAUCR,KLB+15,NA,1,26,6,19,18,9,17,6,10,7,33,6,4,22,11,27,16,12,15,3,12
tr|Q9A6U7,CAUCR,KLB+15,NA,1,79,4,52,25,35,63,13,14,42,44,12,21,37,22,29,44,47,54,27,19
tr|Q9A6J0,CAUCR,KLB+15,NA,1,39,6,10,15,16,19,4,11,7,19,4,4,23,7,19,19,13,15,2,5
tr|Q9A5H9,CAUCR,KLB+15,NA,1,86,4,55,63,24,55,17,40,57,75,15,23,27,27,45,43,42,59,1,18
tr|Q9A5B1,CAUCR,KLB+15,NA,1,78,0,37,33,32,46,13,20,30,56,13,14,45,22,38,31,42,36,11,21
tr|Q9A4T4,CAUCR,KLB+15,NA,1,60,2,40,18,13,32,14,20,29,36,10,10,21,6,20,25,20,23,6,12
tr|Q9A4J1,CAUCR,KLB+15,NA,1,88,0,29,29,25,51,9,25,37,44,10,19,37,15,26,33,32,48,3,11
tr|Q9A3B7,CAUCR,KLB+15,NA,1,67,2,31,29,18,57,3,21,17,51,9,10,39,15,46,22,39,32,11,16
tr|Q9A2H7,CAUCR,KLB+15,NA,1,158,0,47,47,26,74,7,35,41,85,11,30,70,34,49,58,65,78,7,26
tr|Q9A294,CAUCR,KLB+15,NA,1,38,2,10,5,13,18,5,10,5,37,9,3,9,5,15,14,11,18,11,9
tr|Q9A264,CAUCR,KLB+15,NA,1,85,0,38,46,33,49,14,30,49,50,17,30,34,20,33,29,35,43,14,28
sp|P20442,CAUCR,KLB+15,NA,1,74,2,49,51,18,55,7,40,53,50,12,21,26,31,22,24,37,50,1,8
sp|P22305,CAUCR,KLB+15,NA,1,33,14,21,29,16,59,8,11,15,28,7,9,20,13,32,18,17,27,1,7
sp|P0CAT9,CAUCR,KLB+15,NA,1,71,0,39,43,10,55,0,38,44,43,14,19,15,18,23,22,31,57,0,5
sp|P0CAU0,CAUCR,KLB+15,NA,1,6,0,9,9,2,12,0,5,11,7,2,1,4,2,5,2,4,14,1,0
tr|Q9A8T3,CAUCR,KLB+15,NA,1,43,1,6,13,26,41,6,38,15,50,17,14,21,21,18,27,28,35,5,15
tr|Q9A887,CAUCR,KLB+15,NA,1,64,0,29,31,30,34,3,21,9,44,3,7,17,14,38,33,24,29,4,12
tr|Q9A7Y7,CAUCR,KLB+15,NA,1,24,2,19,9,13,24,1,6,14,15,8,12,17,8,14,15,16,26,3,5
sp|Q9A741,CAUCR,KLB+15,NA,1,26,3,16,11,11,21,5,10,3,25,4,3,8,6,18,11,12,14,2,8
sp|P0CAX0,CAUCR,KLB+15,NA,1,46,0,40,48,15,36,2,16,37,46,8,7,23,21,25,15,16,40,1,10
tr|Q9A6U2,CAUCR,KLB+15,NA,1,65,0,34,21,24,46,0,41,20,59,10,13,21,16,37,37,33,44,5,6
tr|Q9A6U1,CAUCR,KLB+15,NA,1,8,0,3,6,2,7,1,8,8,9,7,7,4,3,6,3,7,13,0,1
tr|Q9A637,CAUCR,KLB+15,NA,1,19,0,8,16,4,8,1,7,9,19,1,8,7,3,12,7,8,9,0,6
tr|Q9A287,CAUCR,KLB+15,NA,1,40,0,25,21,11,29,2,13,22,32,6,4,11,14,17,15,18,27,2,4
tr|Q9A235,CAUCR,KLB+15,NA,1,29,4,9,16,6,12,8,10,16,26,4,8,15,7,17,13,11,24,1,5
sp|Q9AC32,CAUCR,KLB+15,NA,1,77,2,54,52,27,70,9,49,54,55,23,13,29,21,30,33,37,63,4,10
tr|Q9AC23,CAUCR,KLB+15,NA,1,61,1,35,82,14,41,4,39,22,32,15,10,20,22,45,21,15,55,5,9
sp|Q9AAU2,CAUCR,KLB+15,NA,1,104,4,97,118,51,115,19,80,71,118,39,41,64,45,106,63,62,121,9,29
sp|Q9AAU1,CAUCR,KLB+15,NA,1,121,14,85,116,36,118,24,102,94,126,34,37,66,50,99,60,68,106,7,33
tr|Q9A9X6,CAUCR,KLB+15,NA,1,65,3,25,24,15,44,6,26,34,39,8,16,27,26,39,17,24,29,1,8
sp|Q9A8S9,CAUCR,KLB+15,NA,1,31,2,22,30,8,22,4,23,18,34,7,17,22,12,21,12,16,29,2,6
tr|Q9A7Y8,CAUCR,KLB+15,NA,1,87,5,77,63,25,86,14,53,29,85,26,26,38,30,79,48,48,82,3,15
tr|Q9A7Q5,CAUCR,KLB+15,NA,1,61,1,36,36,15,41,7,26,17,57,13,15,21,26,38,31,18,30,2,16
tr|Q9A779,CAUCR,KLB+15,NA,1,62,1,41,33,17,40,7,25,29,40,10,5,36,15,56,16,37,39,1,7
tr|Q9A749,CAUCR,KLB+15,NA,1,90,3,87,101,18,69,10,39,40,54,15,21,50,20,109,33,43,71,7,18
tr|Q9A3J9,CAUCR,KLB+15,NA,1,13,0,4,23,8,12,3,10,14,9,3,11,9,4,10,12,9,23,1,7
tr|Q9A211,CAUCR,KLB+15,NA,1,41,2,32,46,17,33,5,29,26,41,14,18,23,14,31,29,33,39,0,8
tr|Q9ABY9,CAUCR,KLB+15,NA,1,16,2,12,16,4,7,2,6,7,25,3,6,5,6,25,3,6,4,0,4
tr|Q9ABE4,CAUCR,KLB+15,NA,1,21,4,12,7,3,15,5,7,4,20,4,2,9,1,6,8,7,13,1,3
tr|Q9A7S1,CAUCR,KLB+15,NA,1,29,2,14,16,5,19,5,8,9,20,4,2,5,3,21,11,6,10,2,3
tr|Q9A581,CAUCR,KLB+15,NA,1,19,1,9,10,4,8,3,9,3,12,1,2,7,3,7,3,5,12,0,2
tr|Q9A4F1,CAUCR,KLB+15,NA,1,30,1,11,11,8,11,2,8,6,19,11,6,4,10,18,12,8,7,3,3
tr|Q9A2T1,CAUCR,KLB+15,NA,1,35,2,15,14,6,11,1,6,5,20,7,4,8,10,21,11,8,11,3,3
tr|Q9A2T0,CAUCR,KLB+15,NA,1,8,0,5,9,3,5,1,3,4,5,4,2,4,3,6,0,0,6,0,0
tr|Q9A2S9,CAUCR,KLB+15,NA,1,42,1,19,20,10,18,7,18,4,33,3,1,14,10,21,7,16,17,1,4
tr|Q9A2G7,CAUCR,KLB+15,NA,1,34,1,13,10,2,14,3,4,3,19,5,1,10,4,19,13,5,19,1,0
tr|Q9ABD5,CAUCR,KLB+15,NA,1,20,1,22,15,3,18,5,14,6,24,7,4,9,2,27,7,13,24,2,7
tr|Q9A8L4,CAUCR,KLB+15,NA,1,17,0,4,11,3,12,0,6,11,7,1,2,2,3,5,3,5,17,0,3
tr|Q9A7E7,CAUCR,KLB+15,NA,1,35,1,12,14,4,12,3,10,2,33,5,6,11,9,22,12,8,15,2,5
tr|Q9A6W4,CAUCR,KLB+15,NA,1,11,0,5,13,3,11,1,9,10,7,3,1,4,4,7,2,5,13,0,3
tr|Q9A5C3,CAUCR,KLB+15,NA,1,42,2,30,14,20,19,11,8,5,25,6,7,24,12,40,26,15,25,4,7
sp|P52324,CAUCR,KLB+15,NA,1,65,1,43,76,15,45,6,46,37,59,18,20,21,19,52,35,39,37,5,13
tr|Q9A2E2,CAUCR,KLB+15,NA,1,95,2,26,31,22,45,11,24,13,77,14,14,29,14,45,39,30,50,9,5
tr|Q9ABZ6,CAUCR,KLB+15,NA,1,64,2,15,17,7,20,3,7,3,33,5,8,25,3,25,22,13,24,6,2
tr|Q9ABU5,CAUCR,KLB+15,NA,1,26,1,10,14,9,17,3,8,10,10,4,2,16,9,20,12,15,13,7,12
tr|Q9ABU3,CAUCR,KLB+15,NA,1,20,0,4,4,5,12,2,12,2,20,4,2,3,4,9,3,5,12,5,7
tr|Q9ABU2,CAUCR,KLB+15,NA,1,4,0,4,4,5,4,2,5,2,1,1,1,3,1,9,4,4,6,0,6
tr|Q9ABE8,CAUCR,KLB+15,NA,1,27,1,8,13,0,8,4,3,14,8,3,1,1,3,1,6,5,4,0,0
tr|Q9AAU3,CAUCR,KLB+15,NA,1,5,1,1,0,4,6,0,6,2,6,2,1,0,0,1,1,1,4,0,0
tr|Q9AAT2,CAUCR,KLB+15,NA,1,44,0,16,11,11,23,5,16,9,23,9,4,17,15,28,22,13,18,2,3
tr|Q9AAP6,CAUCR,KLB+15,NA,1,40,0,18,26,17,27,2,13,23,36,8,10,23,8,17,21,27,24,1,10
tr|Q9AAP3,CAUCR,KLB+15,NA,1,28,5,17,4,10,21,7,10,3,26,12,14,30,13,7,17,25,15,3,13
tr|Q9AAP2,CAUCR,KLB+15,NA,1,68,4,31,16,13,34,6,14,2,38,6,2,16,8,42,17,11,24,9,8
tr|Q9AAP1,CAUCR,KLB+15,NA,1,72,4,58,27,28,66,18,33,15,50,17,23,53,24,46,29,46,42,15,21
tr|Q9AAN9,CAUCR,KLB+15,NA,1,71,11,21,11,13,45,5,16,20,39,6,25,44,29,19,39,45,40,9,19
tr|Q9AAN8,CAUCR,KLB+15,NA,1,68,10,30,19,18,56,4,28,11,56,6,27,59,35,12,48,45,38,14,22
sp|Q9AAC9,CAUCR,KLB+15,NA,1,12,0,0,0,6,9,0,5,4,12,1,0,1,0,0,1,2,6,1,0
tr|Q9AAC1,CAUCR,KLB+15,NA,1,5,0,2,1,8,10,0,10,5,18,3,2,2,3,3,8,8,7,2,2
tr|Q9AAC0,CAUCR,KLB+15,NA,1,7,2,0,4,0,4,0,1,1,9,2,0,4,3,6,5,1,5,1,0
tr|Q9AAA9,CAUCR,KLB+15,NA,1,51,2,21,14,2,24,2,9,18,35,6,2,19,11,25,10,20,26,9,6
tr|Q9AAA8,CAUCR,KLB+15,NA,1,48,2,19,14,6,24,0,8,17,38,8,8,15,13,27,11,12,21,8,3
tr|Q9AA27,CAUCR,KLB+15,NA,1,29,1,3,7,2,10,2,6,5,13,5,4,6,8,8,6,8,7,0,0
tr|Q9A9M2,CAUCR,KLB+15,NA,1,9,0,2,2,4,7,2,0,4,7,3,2,6,4,14,4,4,13,2,0
tr|Q9A979,CAUCR,KLB+15,NA,1,25,2,15,14,19,46,6,12,9,26,11,6,10,13,13,13,17,18,4,1
tr|Q9A915,CAUCR,KLB+15,NA,1,7,0,6,7,1,2,2,1,2,3,1,2,16,0,5,3,3,5,1,2
tr|Q9A8A1,CAUCR,KLB+15,NA,1,12,1,14,11,5,11,4,2,4,11,3,2,6,2,12,4,7,7,1,5
tr|Q9A832,CAUCR,KLB+15,NA,1,7,1,10,6,1,12,9,7,13,12,2,2,3,5,10,7,3,9,3,2
tr|Q9A7U1,CAUCR,KLB+15,NA,1,46,1,19,15,17,32,6,14,19,34,9,8,20,12,18,14,14,16,4,10
tr|Q9A7T9,CAUCR,KLB+15,NA,1,45,2,27,24,21,33,11,14,14,34,3,3,20,14,21,15,10,17,8,15
tr|Q9A7T7,CAUCR,KLB+15,NA,1,29,2,13,14,13,33,7,13,11,19,5,7,20,12,17,14,19,19,6,8
tr|Q9A7T4,CAUCR,KLB+15,NA,1,21,4,10,5,7,18,1,4,9,17,5,7,9,5,13,16,9,17,5,1
tr|Q9A7S0,CAUCR,KLB+15,NA,1,25,0,5,9,11,14,1,4,3,15,7,5,5,4,11,11,7,9,4,0
tr|Q9A7K9,CAUCR,KLB+15,NA,1,15,3,14,18,10,13,11,11,11,22,4,6,9,4,18,10,6,9,4,5
tr|Q9A778,CAUCR,KLB+15,NA,1,61,5,18,17,16,36,8,12,2,40,8,8,33,10,32,15,14,35,8,5
tr|Q9A6Q8,CAUCR,KLB+15,NA,1,20,0,4,10,3,9,2,3,3,10,4,1,5,7,13,6,12,8,1,7
tr|Q9A6Q4,CAUCR,KLB+15,NA,1,29,1,8,8,1,8,2,4,3,16,4,4,6,9,14,9,7,8,0,1
tr|Q9A6Q3,CAUCR,KLB+15,NA,1,30,2,11,13,8,17,0,5,10,17,3,8,7,4,17,9,6,11,2,4
tr|Q9A6M6,CAUCR,KLB+15,NA,1,27,3,9,7,5,14,2,5,5,20,6,4,6,6,17,19,5,10,1,3
tr|Q9A6I3,CAUCR,KLB+15,NA,1,17,0,2,4,10,16,1,20,4,18,1,2,5,1,5,2,6,10,7,1
tr|Q9A6H2,CAUCR,KLB+15,NA,1,24,0,13,14,16,12,7,5,6,15,6,4,11,10,15,7,8,6,3,5
tr|Q9A5U9,CAUCR,KLB+15,NA,1,13,3,2,2,5,5,1,1,2,7,2,0,4,1,4,3,4,2,1,2
tr|Q9A5T5,CAUCR,KLB+15,NA,1,46,0,19,22,2,13,2,11,17,23,5,4,4,15,23,19,9,16,1,1
tr|Q9A5T2,CAUCR,KLB+15,NA,1,28,1,2,6,9,12,1,10,4,17,4,4,4,3,5,6,8,12,2,5
tr|Q9A5L2,CAUCR,KLB+15,NA,1,17,0,23,4,3,23,6,4,1,8,3,3,10,1,39,9,4,8,11,20
tr|Q9A5A3,CAUCR,KLB+15,NA,1,29,0,7,8,9,12,2,5,6,17,10,5,16,12,15,9,17,22,3,4
tr|Q9A573,CAUCR,KLB+15,NA,1,24,3,9,7,8,5,0,5,6,21,2,6,11,6,8,9,9,12,1,2
tr|Q9A539,CAUCR,KLB+15,NA,1,22,1,11,9,2,12,3,12,11,12,5,3,5,6,9,7,7,18,0,2
tr|Q9A524,CAUCR,KLB+15,NA,1,20,2,3,5,2,3,0,4,4,11,2,3,3,6,7,9,6,7,2,2
tr|Q9A4Z5,CAUCR,KLB+15,NA,1,11,3,8,8,6,14,0,3,10,9,2,1,8,2,12,6,11,13,1,1
tr|Q9A4Z3,CAUCR,KLB+15,NA,1,26,1,5,4,5,12,1,6,0,11,7,2,10,4,19,12,4,9,5,4
tr|Q9A4T5,CAUCR,KLB+15,NA,1,24,2,9,7,10,14,6,8,8,10,2,8,10,9,11,14,8,13,5,7
tr|Q9A4K8,CAUCR,KLB+15,NA,1,59,5,32,27,24,52,6,27,29,40,11,25,20,28,29,39,27,40,6,17
tr|Q9A4C2,CAUCR,KLB+15,NA,1,24,0,14,15,13,13,4,5,5,19,5,2,11,6,12,16,13,16,2,2
tr|Q9A479,CAUCR,KLB+15,NA,1,27,1,18,12,8,11,3,11,6,29,7,7,10,8,14,11,4,12,3,3
sp|Q9A478,CAUCR,KLB+15,NA,1,8,0,3,6,4,3,1,5,8,1,1,4,1,1,0,4,3,2,1,3
sp|P58114,CAUCR,KLB+15,NA,1,28,0,13,28,18,28,13,11,10,23,9,4,23,4,17,14,11,22,5,7
tr|Q9A3J7,CAUCR,KLB+15,NA,1,18,5,8,2,2,16,0,4,10,7,2,3,5,7,5,13,12,14,2,3
tr|Q9A3E4,CAUCR,KLB+15,NA,1,35,0,4,12,5,19,9,6,3,24,8,5,11,5,19,9,10,10,5,2
tr|Q9A3D9,CAUCR,KLB+15,NA,1,16,3,10,8,3,13,0,7,13,15,3,3,8,2,5,5,6,8,4,3
tr|Q9A3B3,CAUCR,KLB+15,NA,1,4,0,2,10,2,4,2,4,6,8,3,2,2,1,11,5,4,0,0,0
tr|Q9A3B0,CAUCR,KLB+15,NA,1,15,0,3,11,3,5,1,2,4,7,1,2,1,2,6,0,2,2,0,1
tr|Q9A371,CAUCR,KLB+15,NA,1,9,6,1,3,6,8,2,2,7,10,1,3,18,0,20,16,11,1,2,1
tr|Q9A332,CAUCR,KLB+15,NA,1,23,0,7,7,9,13,2,10,4,18,3,1,9,6,7,6,7,16,5,1
tr|Q9A331,CAUCR,KLB+15,NA,1,47,0,14,26,10,20,1,20,15,19,8,8,14,17,25,10,22,28,1,5
tr|Q9A2V1,CAUCR,KLB+15,NA,1,33,1,10,9,6,7,0,8,10,19,2,10,12,21,11,12,21,15,2,7
tr|Q9A2U9,CAUCR,KLB+15,NA,1,48,1,12,13,7,20,6,11,6,26,5,3,13,5,21,10,13,29,3,3
tr|Q9A2U0,CAUCR,KLB+15,NA,1,21,0,7,5,3,6,4,3,5,9,2,3,2,4,6,5,10,6,1,0
sp|P12288,CAUCR,KLB+15,NA,1,6,0,4,5,5,6,5,2,4,12,4,2,5,4,4,3,4,7,3,4
tr|Q9A256,CAUCR,KLB+15,NA,1,21,1,4,10,2,12,3,4,1,10,5,1,5,1,8,9,8,11,2,2
tr|Q9A255,CAUCR,KLB+15,NA,1,27,1,14,11,5,16,1,3,9,5,2,5,11,3,18,15,4,12,2,4
tr|Q9A214,CAUCR,KLB+15,NA,1,15,1,5,6,3,7,1,2,5,7,9,4,3,2,4,2,3,5,1,0
tr|Q9AC21,CAUCR,KLB+15,NA,1,4,2,2,1,1,1,0,1,1,2,1,0,2,1,5,3,2,0,1,0
tr|Q9AC19,CAUCR,KLB+15,NA,1,14,2,17,13,2,19,3,1,4,9,4,2,13,14,17,6,5,5,0,3
tr|Q9ABL2,CAUCR,KLB+15,NA,1,29,4,17,22,18,16,3,12,14,28,5,14,14,14,12,14,16,21,1,8
tr|Q9ABE1,CAUCR,KLB+15,NA,1,17,0,4,0,3,7,2,4,4,5,2,1,3,6,4,8,6,4,1,1
tr|Q9ABB1,CAUCR,KLB+15,NA,1,33,1,1,6,12,22,7,10,3,36,6,1,7,3,9,9,14,19,5,5
tr|Q9AB84,CAUCR,KLB+15,NA,1,34,0,13,13,13,27,8,29,10,35,12,11,15,6,12,18,14,30,4,3
sp|Q9AB72,CAUCR,KLB+15,NA,1,42,7,26,26,15,25,6,22,26,21,14,11,11,10,17,22,19,28,7,12
tr|Q9AAD3,CAUCR,KLB+15,NA,1,27,2,6,4,2,7,2,6,5,10,2,5,6,4,11,9,9,17,1,3
tr|Q9A9W7,CAUCR,KLB+15,NA,1,16,0,20,10,7,11,5,6,7,22,3,1,12,5,6,1,8,7,4,3
tr|Q9A9E6,CAUCR,KLB+15,NA,1,15,3,4,1,5,8,4,3,4,9,6,7,11,7,12,7,9,5,1,0
tr|Q9A974,CAUCR,KLB+15,NA,1,25,1,15,13,9,11,2,7,3,15,2,2,9,7,17,5,6,14,1,4
tr|Q9A8V5,CAUCR,KLB+15,NA,1,16,2,10,6,4,9,4,5,2,3,2,1,11,3,10,9,6,5,0,2
tr|Q9A890,CAUCR,KLB+15,NA,1,29,2,4,5,2,15,2,5,6,6,6,7,19,4,14,10,18,10,5,3
tr|Q9A870,CAUCR,KLB+15,NA,1,20,4,3,5,5,10,0,2,6,11,1,1,9,2,22,17,2,4,2,1
tr|Q9A7J5,CAUCR,KLB+15,NA,1,11,4,14,10,4,10,4,8,2,12,4,5,8,1,14,8,5,17,3,6
tr|Q9A7E8,CAUCR,KLB+15,NA,1,18,3,7,1,5,12,2,5,5,13,5,1,17,5,4,6,12,11,1,1
tr|Q9A7E3,CAUCR,KLB+15,NA,1,50,5,14,9,10,24,5,6,5,32,9,3,19,8,13,12,18,20,1,4
tr|Q9A7E0,CAUCR,KLB+15,NA,1,40,1,30,27,18,32,3,20,13,40,9,8,24,10,30,23,22,31,6,10
tr|Q9A6Y3,CAUCR,KLB+15,NA,1,4,3,4,7,0,5,0,3,8,7,1,0,5,5,9,3,4,5,1,0
