protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|O07533,BACSU,NA,YHAR,1,35,2,11,22,8,22,6,18,19,32,11,6,7,9,12,13,8,10,1,3
sp|P96593,BACSU,NA,MNTH,1,52,0,13,11,31,35,4,50,15,55,14,12,17,11,16,28,16,33,4,8
sp|O07005,BACSU,NA,YVEG,1,9,0,7,13,6,12,3,17,7,12,2,3,11,5,11,8,10,12,1,6
sp|P70966,BACSU,NA,YWME,1,6,0,0,0,7,2,1,6,4,11,2,2,0,2,0,1,4,5,0,0
sp|O05219,BACSU,NA,YWRE,1,2,1,3,5,11,2,4,15,7,15,6,2,2,2,3,8,5,7,4,7
sp|Q45514,BACSU,NA,SAPB,1,15,3,15,10,7,18,3,27,19,26,10,4,8,2,13,13,10,18,3,8
sp|O31928,BACSU,NA,YOPJ,1,10,1,11,12,8,4,4,9,8,19,3,7,1,4,7,10,4,9,1,6
sp|P54331,BACSU,NA,XKDK,1,47,0,38,34,21,40,2,24,32,36,6,22,8,12,17,30,44,39,2,12
sp|P39842,BACSU,NA,BLTR,1,9,2,10,35,14,16,5,24,27,25,5,11,6,12,9,12,14,15,0,22
sp|Q45588,BACSU,NA,RSIW,1,14,3,10,16,9,14,11,11,19,12,8,12,8,6,5,11,11,21,4,3
sp|P75030,BACSU,NA,URE3,1,12,1,4,12,3,8,2,5,8,10,5,1,5,4,4,3,5,11,0,2
sp|O34385,BACSU,NA,MNTA,1,32,1,18,22,11,27,9,15,30,24,8,7,8,16,6,19,18,22,3,10
sp|O34632,BACSU,NA,SIRB,1,24,4,10,22,11,18,10,18,16,19,5,9,14,9,11,14,10,27,0,10
sp|P54535,BACSU,NA,ARTP,1,20,2,21,23,12,19,1,15,34,22,6,8,5,8,5,20,11,14,2,7
sp|P94352,BACSU,NA,YXJI,1,4,2,14,14,11,9,2,12,13,15,7,3,2,6,5,15,8,11,4,5
sp|O32244,BACSU,NA,YVBG,1,26,0,3,7,18,18,10,26,10,22,8,6,6,1,4,16,10,16,0,4
sp|P49778,BACSU,NA,EFP,1,11,0,9,17,7,16,3,9,12,14,6,8,5,8,7,10,17,19,1,6
sp|O31580,BACSU,NA,YFHL,1,6,1,2,2,3,13,1,12,4,18,7,4,2,3,8,11,5,4,1,3
sp|O35007,BACSU,NA,YVRP,1,23,1,28,40,8,38,7,23,43,25,9,17,12,24,2,27,22,32,3,13
sp|P39640,BACSU,NA,BACC,1,28,4,13,16,6,22,7,17,15,24,9,17,7,10,4,12,14,21,2,5
sp|P40762,BACSU,NA,PCHR,1,10,1,9,16,9,4,5,12,21,17,4,9,4,11,5,9,11,7,0,5
sp|P37485,BACSU,NA,YYBS,1,23,2,4,10,27,23,6,39,16,41,14,6,14,13,9,16,7,27,1,11
sp|O07509,BACSU,NA,PROJ,1,27,3,24,24,11,34,5,29,26,35,9,16,11,15,15,30,17,28,1,11
sp|P46331,BACSU,NA,YXBG,1,28,2,20,21,8,29,2,24,17,18,9,14,7,8,11,14,19,13,3,6
sp|P71079,BACSU,NA,FABL,1,28,2,11,20,6,19,3,17,17,23,8,14,5,8,12,14,12,24,2,5
sp|O06743,BACSU,NA,YITH,1,22,7,17,15,12,26,9,22,13,34,4,7,11,19,13,18,12,11,1,9
sp|O35024,BACSU,NA,MNTC,1,38,9,11,22,21,37,5,35,19,70,14,8,12,20,26,26,25,23,4,10
sp|P54498,BACSU,NA,YQGU,1,28,2,20,27,19,16,7,17,30,31,9,13,13,24,5,25,27,16,5,19
sp|P45927,BACSU,NA,YQBK,1,38,0,36,34,19,35,1,30,35,42,3,29,12,13,15,32,42,36,2,12
sp|O34384,BACSU,NA,YCEE,1,13,3,18,12,11,22,7,13,7,15,1,12,3,7,7,10,10,15,2,4
sp|P17731,BACSU,NA,HIS8,1,38,5,16,31,12,20,7,25,18,40,3,17,18,17,16,20,19,19,1,18
sp|O34306,BACSU,NA,YFLH,1,6,0,9,14,2,7,3,5,14,14,4,5,1,7,2,2,1,5,1,2
sp|P39910,BACSU,NA,SLP,1,4,2,11,10,4,3,4,12,13,10,5,3,6,6,4,5,5,11,1,5
sp|P37506,BACSU,NA,STA,1,14,3,9,14,13,9,6,14,14,9,8,12,5,2,5,5,7,8,4,12
sp|P50850,BACSU,NA,YLXY,1,20,0,15,22,13,16,9,19,35,27,13,14,20,16,7,15,18,23,6,11
sp|P45740,BACSU,NA,THIC,1,51,8,33,51,17,43,18,48,36,33,19,23,31,21,28,33,34,33,9,21
sp|P0CI75,BACSU,NA,BIRA,1,23,2,16,26,7,30,7,29,22,33,7,13,9,15,19,17,19,18,5,8
sp|E0U174,BACPZ,NA,BIRA,1,23,2,17,25,7,30,6,31,22,32,7,10,8,17,19,20,19,17,5,8
sp|P37815,BACSU,NA,ATPL,1,13,0,0,4,4,10,0,10,1,9,3,2,2,1,3,1,2,5,0,0
sp|P54428,BACSU,NA,YRKA,1,27,1,23,41,23,23,15,56,28,41,5,15,10,8,13,24,27,38,4,12
sp|P25150,BACSU,NA,YWAE,1,11,1,7,16,4,6,5,11,14,21,4,5,2,7,11,15,16,8,3,4
sp|O32079,BACSU,NA,YUAD,1,15,4,9,15,7,18,3,16,13,13,6,4,11,6,13,11,7,13,2,6
sp|Q02113,BACSU,NA,CWBA,1,58,2,34,24,18,44,2,53,68,55,7,39,25,22,18,84,63,44,8,37
sp|O06979,BACSU,NA,YVCQ,1,25,1,13,24,19,23,7,24,20,38,13,12,13,23,17,27,23,19,4,11
sp|P32959,BACSU,NA,PBPE,1,28,0,26,40,22,35,12,25,24,45,10,18,16,14,20,31,26,24,6,29
sp|P31105,BACSU,NA,CHER,1,17,2,13,21,15,9,2,11,28,29,5,10,7,13,12,13,19,13,3,14
sp|P37569,BACSU,NA,MCSA,1,8,8,5,18,10,12,11,14,12,12,5,10,4,13,9,17,8,7,0,2
sp|O07552,BACSU,NA,NHAX,1,18,0,16,12,3,7,4,18,9,10,7,6,9,4,7,15,8,11,0,2
sp|O05218,BACSU,NA,YWRD,1,51,3,35,30,21,52,12,25,26,43,10,17,24,23,27,32,28,37,6,23
sp|O31657,BACSU,NA,HTPX,1,25,0,14,12,16,20,9,22,14,33,11,6,7,7,20,27,18,30,2,5
sp|P96729,BACSU,NA,YWSB,1,19,0,12,2,7,14,4,6,21,13,4,5,5,3,1,17,23,11,3,8
sp|P32730,BACSU,NA,YLXP,1,6,2,3,9,6,4,0,10,5,5,1,2,1,5,8,8,7,6,2,2
sp|O35042,BACSU,NA,YOCC,1,6,5,19,9,6,10,9,15,18,10,6,6,3,6,6,9,6,8,3,5
sp|P46922,BACSU,NA,OPUAC,1,31,1,18,18,3,21,4,22,34,20,12,11,9,9,3,22,19,16,8,12
sp|O05260,BACSU,NA,MRPC,1,12,0,5,4,5,8,4,10,5,19,8,1,3,4,3,8,5,7,0,2
sp|O34689,BACSU,NA,MHQA,1,20,0,12,35,16,31,13,20,15,30,3,10,17,11,19,16,16,20,2,10
sp|O32057,BACSU,NA,YRZF,1,23,2,11,16,13,11,4,16,24,18,4,4,6,7,10,10,12,9,3,12
sp|P42297,BACSU,NA,YXIE,1,15,1,4,15,2,11,6,11,13,14,5,5,3,4,4,12,5,16,0,2
sp|P54423,BACSU,NA,WPRA,1,104,1,55,55,22,65,6,36,114,64,19,46,29,30,18,71,50,70,4,35
sp|P54598,BACSU,NA,YHCN,1,15,1,20,8,5,12,1,7,14,10,4,31,5,7,12,3,6,24,0,4
sp|P71054,BACSU,NA,EPSE,1,22,5,15,15,11,16,8,18,18,25,10,10,9,9,27,18,11,14,2,15
sp|O34724,BACSU,NA,YCEJ,1,43,3,5,4,38,35,4,29,7,55,17,8,19,14,11,35,27,21,6,9
sp|O31813,BACSU,NA,YNDJ,1,46,3,12,25,41,33,16,55,23,59,14,17,20,13,31,35,33,32,14,24
sp|P12013,BACSU,NA,6PGDH,1,35,6,29,34,15,44,7,35,27,46,13,17,17,19,18,26,27,23,5,25
sp|P39642,BACSU,NA,BACE,1,29,4,8,14,37,33,2,42,19,49,11,16,11,10,10,29,18,35,4,13
sp|O07621,BACSU,NA,HEMAT,1,25,0,22,43,12,18,10,37,40,43,10,23,2,34,14,38,22,32,1,6
sp|P40948,BACSU,NA,CORA,1,11,1,13,27,20,18,11,22,28,37,9,16,6,11,19,13,20,15,9,11
sp|Q04797,BACSU,NA,DHAS,1,33,2,20,26,10,23,7,22,23,28,11,20,15,18,11,19,18,31,2,7
sp|O32204,BACSU,NA,ARCD,1,47,3,10,10,36,45,5,43,21,54,9,11,14,13,10,38,34,44,9,13
sp|P54378,BACSU,NA,GCST,1,29,3,27,24,13,35,6,24,32,33,7,10,12,12,15,20,20,24,3,13
sp|O07516,BACSU,NA,YHAH,1,8,0,7,11,2,10,1,10,15,14,2,2,2,9,4,8,7,4,1,1
sp|P94356,BACSU,NA,YXKC,1,11,0,12,11,4,13,1,18,23,5,2,8,3,2,2,17,20,21,1,6
sp|O34484,BACSU,NA,MAP12,1,21,3,14,21,10,23,8,21,20,18,5,9,9,9,8,12,16,16,1,5
sp|P28670,BACSU,NA,YOXC,1,8,0,2,7,2,3,1,10,13,9,2,2,2,13,1,5,7,11,1,2
sp|P39593,BACSU,NA,THIM,1,43,3,11,16,5,23,7,20,11,23,4,11,7,10,9,15,21,28,2,3
sp|O31635,BACSU,NA,YJCM,1,22,2,23,27,12,15,7,13,47,32,8,35,10,13,10,43,29,31,3,27
sp|O06728,BACSU,NA,YISP,1,34,4,14,19,14,10,8,10,20,29,5,4,9,24,12,9,14,12,3,13
sp|O32103,BACSU,NA,YUIH,1,10,2,12,13,11,16,9,4,9,16,4,10,13,8,10,8,12,13,9,9
sp|P42407,BACSU,NA,YTDA,1,20,1,15,21,11,22,8,23,24,28,4,7,17,10,7,14,9,18,0,13
sp|P42061,BACSU,NA,APPA,1,36,1,42,37,22,32,5,28,65,47,13,31,21,20,10,36,23,33,10,31
sp|O05261,BACSU,NA,YULB,1,19,1,13,24,6,11,7,23,23,23,7,9,4,7,14,31,13,17,3,3
sp|P39075,BACSU,NA,BMRR,1,15,1,14,28,12,8,4,27,23,24,8,8,12,12,12,20,16,12,0,22
sp|P71001,BACSU,NA,PHRF,1,5,1,0,1,1,1,1,3,3,6,2,1,1,2,1,3,4,3,0,0
sp|O07080,BACSU,NA,YRDB,1,11,1,1,4,7,4,2,14,4,20,3,5,4,3,4,8,5,14,3,6
sp|P54325,BACSU,NA,XKDE,1,44,3,29,52,20,33,7,32,40,42,11,24,19,17,28,15,23,29,3,24
sp|O34849,BACSU,NA,YERD,1,36,6,25,39,26,47,18,46,39,41,13,18,24,20,25,30,19,31,3,19
sp|P40779,BACSU,NA,YTXG,1,14,0,2,10,2,6,2,9,14,17,4,6,0,11,2,12,10,14,3,2
sp|P96611,BACSU,NA,YDBP,1,5,2,7,13,5,3,3,9,9,9,4,8,4,4,1,5,6,3,2,4
sp|O05400,BACSU,NA,YRHH,1,4,3,13,9,9,9,4,19,19,15,4,8,3,6,16,13,10,9,1,6
sp|P39805,BACSU,NA,LICT,1,14,2,15,29,13,10,9,25,29,27,7,16,3,10,9,12,13,21,1,12
sp|P32960,BACSU,NA,RACX,1,21,5,14,12,3,9,11,27,15,15,7,6,13,16,1,14,12,13,2,11
sp|O34733,BACSU,NA,YDJJ,1,29,3,12,15,12,24,12,30,16,42,5,11,15,19,8,31,19,16,11,11
sp|P42111,BACSU,NA,YXAL,1,38,0,24,10,16,45,3,18,24,23,8,25,17,11,9,40,35,31,9,24
sp|O34436,BACSU,NA,PIT,1,48,2,9,2,16,26,8,49,17,30,9,14,8,5,6,20,29,22,6,7
sp|P23971,BACSU,NA,MENE,1,40,8,18,44,20,32,13,23,28,58,15,16,19,19,21,36,25,31,4,16
sp|P46208,BACSU,NA,HTPG,1,34,4,53,66,29,27,9,44,70,56,18,26,15,21,15,45,26,32,2,34
sp|O34968,BACSU,NA,YERB,1,24,3,22,17,16,24,7,17,28,22,5,16,17,15,13,21,19,28,6,11
sp|O31929,BACSU,NA,YOPI,1,7,2,8,15,13,11,4,24,19,12,3,14,4,5,3,5,9,10,1,8
sp|P96617,BACSU,NA,YDCA,1,14,2,2,7,20,17,6,15,4,31,8,9,5,4,9,10,10,15,4,7
sp|P54429,BACSU,NA,YRKB,1,1,1,2,0,1,3,0,4,4,6,1,4,3,2,6,2,2,3,1,2
sp|P80862,BACSU,NA,SERC,1,27,3,18,27,17,22,7,18,28,32,13,20,13,15,10,29,22,22,4,12
sp|O07940,BACSU,NA,YISQ,1,45,1,11,8,32,36,5,55,23,48,27,13,10,17,13,35,24,31,7,14
sp|P94353,BACSU,NA,YXJJ,1,6,2,4,4,10,1,3,7,4,11,3,6,5,3,6,4,1,1,1,5
sp|P96716,BACSU,NA,YWQD,1,27,3,9,14,6,13,3,11,23,22,10,11,9,10,8,20,15,16,1,6
sp|P45707,BACSU,NA,SIRA,1,7,1,5,14,10,4,7,10,11,11,9,6,5,8,8,5,7,6,2,12
sp|O34314,BACSU,NA,YTLC,1,18,1,12,22,16,15,8,18,17,35,5,8,13,13,9,16,18,9,2,5
sp|P54529,BACSU,NA,YQIR,1,48,2,35,64,20,50,17,64,55,66,21,31,23,30,37,25,33,50,3,18
sp|P71088,BACSU,NA,SP0M,1,15,1,20,33,17,17,6,18,10,24,3,4,9,13,15,9,13,20,2,9
sp|O34643,BACSU,NA,YVKB,1,12,1,9,16,8,11,8,15,15,20,8,7,4,9,9,11,11,10,0,5
sp|P18186,BACSU,NA,OTC,1,37,5,19,27,9,21,9,19,25,33,7,9,9,14,7,20,18,21,0,10
sp|O32291,BACSU,NA,YXNA,1,46,2,17,24,9,25,13,19,25,21,13,11,14,9,22,19,24,25,6,12
sp|P39608,BACSU,NA,YWCJ,1,27,4,5,10,25,19,5,21,10,29,14,8,9,5,6,18,17,10,4,10
sp|P42062,BACSU,NA,APPB,1,21,0,14,8,19,23,3,35,11,39,16,12,17,8,15,16,19,25,4,11
sp|P96673,BACSU,NA,YDEP,1,3,1,10,12,4,9,3,10,15,14,3,2,5,3,11,3,6,6,2,6
sp|O31427,BACSU,NA,SKFE,1,15,4,14,17,5,19,6,15,17,28,3,6,11,17,12,11,10,17,4,8
sp|P96737,BACSU,NA,CAPC,1,10,0,2,3,13,15,0,20,6,26,4,2,6,3,3,6,8,14,0,8
sp|P96575,BACSU,NA,YDAB,1,35,6,24,42,19,42,13,34,35,43,17,14,28,15,13,25,35,39,5,19
sp|O31670,BACSU,NA,YKVA,1,8,1,6,2,3,7,1,12,13,16,4,2,3,5,6,2,5,4,3,3
sp|P38033,BACSU,NA,NIFS,1,32,9,11,29,15,31,18,36,19,34,8,15,15,19,16,26,29,16,2,15
sp|P39843,BACSU,NA,BMR2,1,38,2,8,10,40,35,8,47,20,45,16,11,11,7,10,33,21,28,2,8
sp|O07587,BACSU,NA,AAT3,1,33,3,21,34,26,30,5,28,24,38,9,15,18,13,20,27,9,25,1,14
sp|P71052,BACSU,NA,EPSC,1,46,5,23,37,24,45,20,56,39,59,20,19,22,19,27,33,36,48,3,17
sp|O34412,BACSU,NA,YLBF,1,8,5,8,18,4,12,2,9,10,9,4,5,3,8,11,13,4,9,0,7
sp|P70973,BACSU,NA,TRUA,1,24,2,19,13,10,17,11,13,16,19,5,6,9,8,15,12,14,17,3,14
sp|P27876,BACSU,NA,TPIS,1,34,4,12,27,8,21,5,15,21,16,5,7,8,8,6,17,10,22,2,5
sp|O05227,BACSU,NA,MRPG,1,10,2,5,4,9,11,2,13,6,17,2,4,2,1,6,8,5,12,1,4
sp|P54338,BACSU,NA,XKDS,1,8,0,11,24,6,6,3,14,4,9,2,4,2,5,5,6,12,13,0,7
sp|O07004,BACSU,NA,YVEF,1,1,0,1,2,1,2,0,3,4,4,1,0,4,0,1,2,2,2,0,0
sp|O34798,BACSU,NA,PDAC,1,31,1,36,32,18,21,13,33,57,37,7,24,13,22,17,19,26,34,4,22
sp|O07006,BACSU,NA,PADC,1,4,1,9,19,6,10,7,14,10,5,7,9,7,2,7,6,10,13,4,11
sp|O34600,BACSU,NA,NRNA,1,20,3,19,28,13,24,7,21,17,32,3,14,12,8,13,23,20,17,4,15
sp|P96583,BACSU,NA,TOP3,1,63,10,38,52,22,47,12,35,83,67,14,22,25,37,40,38,51,45,8,18
sp|P39757,BACSU,NA,MOAA,1,19,6,19,28,15,26,2,24,28,33,13,12,13,6,28,23,14,22,2,8
sp|O31581,BACSU,NA,YFHM,1,22,2,19,18,8,18,10,22,17,28,5,11,19,9,15,13,13,14,9,14
sp|P39123,BACSU,NA,PHSG,1,54,6,39,66,34,49,30,60,52,73,20,42,26,27,42,51,31,45,14,37
sp|P80643,BACSU,NA,ACP,1,7,0,12,11,2,3,0,5,4,7,3,2,0,3,2,3,3,9,0,1
sp|O31455,BACSU,NA,YBFO,1,28,1,25,36,19,17,11,22,45,41,21,19,19,17,14,30,27,24,10,20
sp|P42957,BACSU,NA,MTLD,1,30,2,14,36,15,30,12,30,23,34,4,17,16,10,17,22,19,30,1,11
sp|P50620,BACSU,NA,RIR1,1,47,6,48,49,39,33,16,44,59,50,27,42,17,25,28,49,35,41,3,42
sp|O34744,BACSU,NA,SUMT,1,20,3,14,21,10,23,5,22,24,21,4,10,9,8,7,9,15,19,3,10
sp|O07604,BACSU,NA,YHFF,1,7,2,12,14,5,11,2,7,11,14,3,4,3,6,5,5,9,9,2,4
sp|O07594,BACSU,NA,YHDY,1,24,2,16,21,33,17,5,35,16,41,8,21,10,14,17,21,27,26,5,12
sp|O34681,BACSU,NA,YJGD,1,9,0,12,20,5,12,6,12,20,26,6,7,6,9,11,5,11,8,0,1
sp|P53559,BACSU,NA,BIOW,1,15,3,16,28,8,18,14,15,18,16,10,6,11,9,14,18,10,18,5,7
sp|O31616,BACSU,NA,GLYOX,1,35,4,23,25,18,35,13,19,24,32,13,11,14,9,16,20,13,26,7,12
sp|P50619,BACSU,NA,YMAB,1,15,0,14,27,7,15,3,14,15,19,7,7,5,10,11,10,4,16,2,5
sp|P42065,BACSU,NA,APPF,1,18,5,10,26,14,22,10,20,24,32,9,12,20,13,23,23,15,24,0,9
sp|P94513,BACSU,NA,LYTS,1,47,7,16,36,24,48,17,60,34,75,18,23,23,29,22,41,28,33,2,10
sp|P94358,BACSU,NA,ALDY,1,43,1,29,33,21,43,7,48,31,30,12,23,19,20,18,28,33,32,4,10
sp|P39912,BACSU,NA,AROG,1,36,2,19,33,12,23,6,31,27,34,7,17,15,18,17,14,15,26,1,5
sp|P08750,BACSU,NA,DACA,1,41,3,30,31,15,32,5,23,49,34,16,24,10,7,7,28,35,32,5,16
sp|P53558,BACSU,NA,BIOD,1,12,2,11,15,7,20,10,18,14,24,8,8,13,3,8,16,16,21,1,4
sp|O31753,BACSU,NA,DXR,1,33,4,23,31,17,23,12,31,27,40,11,10,15,17,12,21,19,28,3,6
sp|P80700,BACSU,NA,EFTS,1,31,2,17,33,9,20,4,17,28,21,10,15,4,13,12,8,22,23,0,4
sp|P14204,BACSU,NA,CMPA,1,10,3,12,21,7,11,6,18,17,23,5,8,7,12,4,17,12,13,0,8
sp|P42406,BACSU,NA,HXLR,1,2,1,6,13,2,7,3,9,12,15,8,4,6,3,5,4,5,8,3,4
sp|P37481,BACSU,NA,YYCC,1,5,0,1,5,0,0,2,3,4,8,4,1,3,5,1,3,1,0,0,0
sp|P26497,BACSU,NA,SP0J,1,19,0,12,31,6,14,6,17,25,46,3,14,11,19,19,12,9,14,0,5
sp|P39633,BACSU,NA,DHE2,1,35,4,21,29,14,39,5,32,27,31,15,19,17,15,20,26,25,31,5,14
sp|O34759,BACSU,NA,YDJO,1,1,4,4,4,1,3,0,1,6,5,2,7,4,3,3,8,6,3,2,2
sp|O34977,BACSU,NA,YTHP,1,15,4,15,19,13,18,8,15,18,31,7,3,6,10,7,15,13,11,2,6
sp|O08336,BACSU,NA,CYPB,1,84,11,60,83,40,70,25,55,71,106,30,32,57,52,58,62,56,55,12,35
sp|O34694,BACSU,NA,YTAB,1,23,1,3,1,15,5,0,14,9,23,2,6,4,4,1,14,8,8,5,9
sp|P54537,BACSU,NA,ARTM,1,14,1,10,22,12,15,5,14,26,21,13,11,11,8,9,11,14,21,0,2
sp|P45453,BACSU,NA,COMX,1,4,1,5,4,2,2,0,5,5,6,1,4,2,3,1,0,3,1,1,5
sp|P32398,BACSU,NA,YHGD,1,16,1,8,18,12,8,4,17,22,21,7,5,6,7,4,8,13,8,1,5
sp|O32003,BACSU,NA,YOKD,1,14,2,8,26,12,19,6,18,22,21,6,14,14,9,11,21,12,21,7,9
sp|P54503,BACSU,NA,MGSR,1,3,2,2,14,4,3,4,8,13,19,2,7,5,5,7,7,11,5,1,4
sp|P54327,BACSU,NA,XKDG,1,26,1,19,25,11,19,3,29,21,24,7,16,10,19,17,19,18,20,1,6
sp|P0CI77,BACSU,NA,P5CR1,1,30,3,9,24,6,25,3,27,24,30,13,11,11,14,10,22,18,11,0,6
sp|E0TY11,BACPZ,NA,P5CR1,1,31,3,10,22,6,25,2,27,23,28,13,10,11,17,10,23,18,12,0,6
sp|P12012,BACSU,NA,GNTP,1,49,1,9,12,28,50,5,56,17,64,15,13,16,6,5,28,26,39,4,5
sp|Q45477,BACSU,NA,SYI,1,66,7,63,82,39,56,24,52,68,73,19,35,43,29,45,52,46,69,18,35
sp|P39804,BACSU,NA,IPI,1,5,0,4,17,9,4,1,4,11,6,3,5,3,12,4,8,6,11,1,5
sp|O31440,BACSU,NA,CYPC,1,33,5,22,39,23,26,15,18,25,40,15,13,19,13,32,21,15,24,8,11
sp|Q02112,BACSU,NA,LYTA,1,3,1,10,10,4,7,1,7,8,11,1,6,2,3,1,9,9,7,0,2
sp|P71053,BACSU,NA,EPSD,1,35,7,17,29,18,26,15,24,27,33,9,11,15,16,26,14,17,21,4,17
sp|Q03521,BACSU,NA,MRAY,1,22,0,9,10,22,31,6,35,14,47,10,6,8,9,7,19,19,34,6,10
sp|O34981,BACSU,NA,DAPH,1,21,1,12,20,4,25,1,27,18,8,8,15,8,6,6,11,11,30,1,3
sp|P37566,BACSU,NA,YACD,1,20,2,20,34,9,14,2,22,31,24,4,10,3,10,14,25,18,17,6,12
sp|P53001,BACSU,NA,AAT1,1,37,4,13,41,12,27,11,32,31,31,6,15,20,10,10,30,22,24,2,15
sp|P24500,BACSU,NA,FLGB,1,8,0,10,6,4,6,1,8,10,10,3,15,1,9,4,12,9,8,0,5
sp|O31926,BACSU,NA,YOPL,1,6,0,2,1,0,5,0,4,2,4,3,0,1,2,1,5,1,2,0,2
sp|O32065,BACSU,NA,YTZB,1,7,1,4,7,2,9,1,10,7,7,3,2,4,5,5,6,7,11,1,6
sp|O31461,BACSU,NA,ILVE1,1,24,1,18,30,13,31,4,22,20,30,7,10,18,10,18,23,19,34,5,19
sp|O07603,BACSU,NA,YHFE,1,20,3,21,27,6,28,18,29,21,29,9,10,12,8,16,25,22,22,1,19
sp|P28619,BACSU,NA,RNPH,1,18,2,17,20,7,26,3,24,13,24,6,7,7,8,16,14,17,12,2,2
sp|P54505,BACSU,NA,YQHB,1,29,1,20,40,21,22,13,40,35,58,10,14,14,10,13,26,22,37,4,13
sp|P35166,BACSU,NA,RSIX,1,30,1,22,30,15,11,6,32,36,24,6,10,20,24,9,33,26,20,3,10
sp|P96705,BACSU,NA,YDGG,1,7,2,10,15,6,7,6,15,15,19,2,7,5,6,5,12,4,7,1,1
sp|O34599,BACSU,NA,ISCS1,1,35,2,22,32,15,33,15,22,23,35,7,13,11,10,17,28,21,30,1,7
sp|P31104,BACSU,NA,AROC,1,40,2,18,40,7,36,9,30,25,21,13,13,14,9,28,21,18,33,4,9
sp|P39780,BACSU,NA,XKDA,1,13,2,10,16,12,10,12,9,15,21,11,7,4,14,10,7,4,9,3,9
sp|P35165,BACSU,NA,SIGX,1,8,1,15,16,8,6,6,11,11,21,5,3,1,17,17,10,14,13,3,8
sp|O31626,BACSU,NA,YJCD,1,59,10,43,60,33,37,25,44,62,70,16,24,43,34,45,41,38,37,5,33
sp|O32113,BACSU,NA,SUFA,1,8,4,7,11,5,15,4,7,7,6,6,6,3,2,2,11,7,7,0,2
sp|P94447,BACSU,NA,YRBC,1,24,2,16,32,7,18,2,14,19,16,6,13,5,6,11,12,12,15,1,9
sp|O34777,BACSU,NA,OHRR,1,5,1,7,14,2,7,3,5,15,30,6,4,4,9,5,9,11,3,1,6
sp|P24501,BACSU,NA,FLGC,1,13,0,10,7,3,9,1,3,10,10,9,12,5,5,6,18,9,15,1,4
sp|O31909,BACSU,NA,YORE,1,3,3,5,9,5,4,2,9,21,9,3,10,3,4,8,4,6,8,1,6
sp|Q45060,BACSU,NA,TLP,1,7,0,6,12,2,2,0,5,5,1,3,9,2,10,7,6,2,2,0,2
sp|P70972,BACSU,NA,ECFT,1,14,1,6,12,19,18,4,25,16,41,12,3,12,6,12,11,21,24,2,6
sp|O34680,BACSU,NA,YDIP,1,25,7,21,28,14,34,7,24,25,34,3,16,22,10,22,31,15,29,11,11
sp|P24502,BACSU,NA,FLIE,1,13,0,4,6,3,1,0,6,5,6,6,14,1,11,2,13,8,6,0,1
sp|O31661,BACSU,NA,KINE,1,33,6,45,74,45,37,13,67,61,81,23,45,15,29,43,44,26,34,3,14
sp|P14949,BACSU,NA,THIO,1,8,2,7,11,3,7,1,5,10,10,4,2,5,4,0,5,5,12,2,1
sp|P25053,BACSU,NA,TENI,1,17,1,14,16,8,14,7,21,14,19,5,2,7,6,17,16,5,13,0,3
sp|P37816,BACSU,NA,ATPZ,1,11,1,4,4,9,7,1,9,7,17,6,4,3,2,9,9,6,10,1,7
sp|P54470,BACSU,NA,PDRP,1,20,3,19,23,6,14,5,29,24,22,2,14,12,4,14,11,10,26,0,12
sp|O31606,BACSU,NA,YJBH,1,24,7,13,32,17,10,8,12,30,31,11,9,13,10,8,23,10,15,4,12
sp|O32044,BACSU,NA,RECJ,1,65,4,55,68,33,50,20,47,56,84,22,24,32,30,40,45,35,54,8,14
sp|P53555,BACSU,NA,BIOK,1,35,6,24,40,17,35,17,28,33,45,18,11,18,14,13,24,22,26,3,19
sp|O34925,BACSU,NA,DEOD,1,20,3,15,15,8,19,5,13,14,17,7,7,5,9,8,16,18,24,0,10
sp|P05043,BACSU,NA,SP0E,1,4,1,6,7,1,7,4,5,6,9,4,3,2,7,6,5,2,3,1,2
sp|P71002,BACSU,NA,RAPF,1,26,2,19,41,26,13,9,26,30,41,14,9,8,23,17,27,6,9,1,34
sp|P37947,BACSU,NA,DEGA,1,36,3,19,22,9,22,6,33,24,23,12,14,16,10,18,21,23,20,0,6
sp|P12011,BACSU,NA,GNTK,1,37,6,27,37,18,38,14,53,28,36,14,16,25,14,23,36,38,26,8,19
sp|P42105,BACSU,NA,YXAF,1,14,1,5,18,8,14,4,15,15,21,6,7,7,9,6,15,12,10,1,3
sp|O34508,BACSU,NA,AEEP,1,42,3,22,23,8,32,6,30,26,32,15,8,14,11,15,19,26,22,3,9
sp|P03964,BACSU,NA,TRPC,1,19,0,12,26,11,12,6,18,21,30,3,6,10,10,11,19,10,22,0,3
sp|O31787,BACSU,NA,YMAE,1,18,6,13,21,9,17,13,19,17,23,5,15,13,14,8,14,15,14,7,13
sp|P54506,BACSU,NA,LEPW,1,14,0,10,9,8,12,3,17,11,19,6,6,6,6,5,15,19,18,0,6
sp|O07518,BACSU,NA,YHAJ,1,12,5,6,5,13,7,5,19,14,26,6,3,8,1,6,7,9,12,2,6
sp|O31437,BACSU,NA,YBDO,1,26,0,24,31,11,22,5,23,28,27,5,25,10,29,20,37,23,21,2,25
